user_id,merchant_id,transaction_count,total_amount,avg_amount,max_amount,chargeback_count,failed_count,failure_rate,chargeback_rate,user_risk_score,merchant_risk_score,transaction_intensity,amount_intensity,chargeback_intensity,failure_intensity,relationship_risk_score,relationship_risk_band
USR88918,MCH7772,1,7587.46,7587.46,7587.46,0,1,1.0,0.0,50.92,20.54,0.500025,0.37105,0.0,1.0,40.04,MEDIUM
USR88921,MCH8296,1,1316.19,1316.19,1316.19,1,0,0.0,1.0,29.35,14.81,0.500025,0.14745,1.0,0.0,47.97,MEDIUM
USR88925,MCH2483,1,9802.57,9802.57,9802.57,0,0,0.0,0.0,31.48,21.69,0.500025,0.4512,0.0,0.0,24.02,LOW
USR88934,MCH7870,1,0.590516,0.590516,0.590516,0,1,1.0,0.0,23.89,20.77,0.500025,0.08235,0.0,1.0,32.38,MEDIUM
USR88935,MCH5922,1,13697.42,13697.42,13697.42,0,0,0.0,0.0,32.5,13.49,0.500025,0.59495,0.0,0.0,24.84,LOW
USR88941,MCH5967,1,10376.62,10376.62,10376.62,0,0,0.0,0.0,31.63,7.47,0.500025,0.4733,0.0,0.0,21.84,LOW
USR88946,MCH6203,1,2516.98,2516.98,2516.98,1,0,0.0,1.0,29.66,8.27,0.500025,0.1923,1.0,0.0,47.52,MEDIUM
USR88950,MCH9329,1,0.1871242,0.1871242,0.1871242,0,0,0.0,0.0,28.6,2.71,0.500025,0.03905,0.0,0.0,14.1,LOW
USR88957,MCH7081,1,6748.05,6748.05,6748.05,0,0,0.0,0.0,5.72,2.9,0.500025,0.3422,0.0,0.0,15.83,LOW
USR88963,MCH1647,1,3188.29,3188.29,3188.29,0,0,0.0,0.0,29.82,19.18,0.500025,0.21615,0.0,0.0,19.84,LOW
USR88966,MCH5051,1,10798.26,10798.26,10798.26,0,0,0.0,0.0,31.74,13.43,0.500025,0.48905,0.0,0.0,23.15,LOW
USR88974,MCH6847,1,16034.0,16034.0,16034.0,0,0,0.0,0.0,8.1,7.44,0.500025,0.67695,0.0,0.0,21.96,LOW
USR88976,MCH8716,1,0.1135736,0.1135736,0.1135736,0,0,0.0,0.0,28.38,8.21,0.500025,0.00595,0.0,0.0,14.55,LOW
USR88983,MCH8169,1,10920.99,10920.99,10920.99,0,0,0.0,0.0,31.78,6.51,0.500025,0.4943,0.0,0.0,22.0,LOW
USR88986,MCH9210,1,2900.72,2900.72,2900.72,0,0,0.0,0.0,29.76,1.01,0.500025,0.20635,0.0,0.0,16.45,LOW
USR88987,MCH7344,1,17287.75,17287.75,17287.75,0,0,0.0,0.0,28.44,25.46,0.500025,0.7224,0.0,0.0,28.39,MEDIUM
USR88988,MCH4530,1,21711.55,21711.55,21711.55,0,0,0.0,0.0,24.62,9.05,0.500025,0.88035,0.0,0.0,27.35,MEDIUM
USR88994,MCH7119,1,22118.21,22118.21,22118.21,0,1,1.0,0.0,54.74,19.21,0.500025,0.896,0.0,1.0,48.15,MEDIUM
USR89002,MCH3963,1,1911.77,1911.77,1911.77,0,0,0.0,0.0,29.5,5.3,0.500025,0.17,0.0,0.0,16.64,LOW
USR89005,MCH9951,1,23505.09,23505.09,23505.09,0,0,0.0,0.0,35.11,16.57,0.500025,0.94515,0.0,0.0,30.97,MEDIUM
USR89011,MCH1450,1,6976.21,6976.21,6976.21,0,0,0.0,0.0,30.78,22.25,0.500025,0.3506,0.0,0.0,22.53,LOW
USR89024,MCH5045,1,4900.86,4900.86,4900.86,0,0,0.0,0.0,5.25,19.36,0.500025,0.2767,0.0,0.0,17.72,LOW
USR89026,MCH8324,1,23806.98,23806.98,23806.98,0,0,0.0,0.0,45.19,11.69,0.500025,0.95645,0.0,0.0,31.53,MEDIUM
USR89034,MCH7596,1,11906.66,11906.66,11906.66,0,0,0.0,0.0,22.04,13.57,0.500025,0.53005,0.0,0.0,22.58,LOW
USR89040,MCH2513,1,2306.48,2306.48,2306.48,0,0,0.0,0.0,29.61,3.69,0.500025,0.1852,0.0,0.0,16.59,LOW
USR89050,MCH1840,1,8955.62,8955.62,8955.62,1,0,0.0,1.0,31.27,6.38,0.500025,0.42095,1.0,0.0,50.81,HIGH
USR89052,MCH8774,1,24078.24,24078.24,24078.24,0,0,0.0,0.0,35.26,8.21,0.500025,0.96595,0.0,0.0,29.81,MEDIUM
USR89057,MCH8978,1,6032.5,6032.5,6032.5,0,0,0.0,0.0,30.53,1.27,0.500025,0.3166,0.0,0.0,18.24,LOW
USR89062,MCH2698,1,19971.0,19971.0,19971.0,0,0,0.0,0.0,34.16,9.89,0.500025,0.81955,0.0,0.0,27.78,MEDIUM
USR89069,MCH3413,1,7222.88,7222.88,7222.88,0,0,0.0,0.0,30.83,3.24,0.500025,0.35895,0.0,0.0,19.27,LOW
USR89070,MCH6090,1,16374.65,16374.65,16374.65,0,0,0.0,0.0,33.19,10.03,0.500025,0.6891,0.0,0.0,25.73,MEDIUM
USR89071,MCH7597,1,11138.18,11138.18,11138.18,0,0,0.0,0.0,31.84,6.22,0.500025,0.50215,0.0,0.0,22.07,LOW
USR89077,MCH4164,1,5031.33,5031.33,5031.33,0,0,0.0,0.0,30.28,1.99,0.500025,0.28135,0.0,0.0,17.81,LOW
USR89082,MCH4359,1,22911.16,22911.16,22911.16,0,0,0.0,0.0,34.95,15.48,0.500025,0.924,0.0,0.0,30.44,MEDIUM
USR89084,MCH1173,1,18416.02,18416.02,18416.02,0,0,0.0,0.0,33.76,9.44,0.500025,0.76445,0.0,0.0,26.82,MEDIUM
USR89087,MCH1113,1,18310.2,18310.2,18310.2,0,0,0.0,0.0,33.73,12.8,0.500025,0.7608,0.0,0.0,27.36,MEDIUM
USR89089,MCH4845,1,20823.07,20823.07,20823.07,0,0,0.0,0.0,29.39,7.68,0.500025,0.8501,0.0,0.0,27.25,MEDIUM
USR89097,MCH5264,1,18875.62,18875.62,18875.62,0,0,0.0,0.0,33.87,38.27,0.500025,0.78005,0.0,0.0,32.21,MEDIUM
USR89098,MCH8985,1,8388.86,8388.86,8388.86,0,1,1.0,0.0,51.12,14.1,0.500025,0.3999,0.0,1.0,39.35,MEDIUM
USR89099,MCH5477,1,10678.0,10678.0,10678.0,0,0,0.0,0.0,26.71,1.69,0.500025,0.4836,0.0,0.0,20.35,LOW
USR89102,MCH1426,1,24357.06,24357.06,24357.06,0,0,0.0,0.0,39.86,3.34,0.500025,0.97635,0.0,0.0,29.67,MEDIUM
USR89102,MCH2315,1,6301.09,6301.09,6301.09,0,0,0.0,0.0,39.86,7.73,0.500025,0.32635,0.0,0.0,20.7,LOW
USR89102,MCH2745,1,6420.69,6420.69,6420.69,0,0,0.0,0.0,39.86,6.1,0.500025,0.3305,0.0,0.0,20.48,LOW
USR89103,MCH8864,1,19083.53,19083.53,19083.53,1,0,0.0,1.0,33.94,13.76,0.500025,0.7886,1.0,0.0,57.98,HIGH
USR89116,MCH1495,1,8172.71,8172.71,8172.71,0,0,0.0,0.0,29.25,3.36,0.500025,0.39145,0.0,0.0,19.58,LOW
USR89116,MCH6740,1,17356.35,17356.35,17356.35,0,0,0.0,0.0,29.25,21.34,0.500025,0.7252,0.0,0.0,27.79,MEDIUM
USR89117,MCH2094,1,6501.25,6501.25,6501.25,0,0,0.0,0.0,30.65,3.4,0.500025,0.3337,0.0,0.0,18.9,LOW
USR89118,MCH3695,1,4312.47,4312.47,4312.47,0,0,0.0,0.0,21.94,2.56,0.500025,0.25605,0.0,0.0,16.5,LOW
USR89118,MCH5731,1,12203.82,12203.82,12203.82,0,1,1.0,0.0,21.94,13.27,0.500025,0.5398,0.0,1.0,37.66,MEDIUM
USR89119,MCH6897,1,591.57,591.57,591.57,0,1,1.0,0.0,49.17,13.37,0.500025,0.1213,0.0,1.0,34.79,MEDIUM
USR89121,MCH9988,1,17910.97,17910.97,17910.97,0,0,0.0,0.0,33.62,28.31,0.500025,0.7458,0.0,0.0,29.89,MEDIUM
USR89123,MCH5143,1,8176.6,8176.6,8176.6,0,0,0.0,0.0,41.06,16.97,0.500025,0.3917,0.0,0.0,23.48,LOW
USR89127,MCH4672,1,18400.65,18400.65,18400.65,0,0,0.0,0.0,33.75,8.88,0.500025,0.7638,0.0,0.0,26.71,MEDIUM
USR89128,MCH1302,1,20161.82,20161.82,20161.82,0,0,0.0,0.0,39.36,9.06,0.500025,0.82675,0.0,0.0,28.39,MEDIUM
USR89128,MCH8146,1,10479.33,10479.33,10479.33,1,0,0.0,1.0,39.36,15.45,0.500025,0.4773,1.0,0.0,54.28,HIGH
USR89133,MCH5491,1,7242.0,7242.0,7242.0,1,0,0.0,1.0,30.84,5.91,0.500025,0.3598,1.0,0.0,49.76,MEDIUM
USR89135,MCH3205,1,15425.08,15425.08,15425.08,0,0,0.0,0.0,32.95,13.72,0.500025,0.65665,0.0,0.0,25.87,MEDIUM
USR89142,MCH9253,1,16027.89,16027.89,16027.89,0,0,0.0,0.0,8.1,9.9,0.500025,0.6767,0.0,0.0,22.39,LOW
USR89150,MCH2467,1,4262.11,4262.11,4262.11,0,0,0.0,0.0,30.09,9.12,0.500025,0.254,0.0,0.0,18.65,LOW
USR89157,MCH8089,1,11882.0,11882.0,11882.0,0,0,0.0,0.0,32.03,12.36,0.500025,0.5287,0.0,0.0,23.59,LOW
USR89165,MCH7222,1,22877.77,22877.77,22877.77,0,0,0.0,0.0,34.94,6.7,0.500025,0.92285,0.0,0.0,28.86,MEDIUM
USR89168,MCH5911,1,1593.74,1593.74,1593.74,0,0,0.0,0.0,29.41,15.34,0.500025,0.15755,0.0,0.0,18.23,LOW
USR89179,MCH5002,1,18878.5,18878.5,18878.5,0,0,0.0,0.0,33.87,5.59,0.500025,0.78025,0.0,0.0,26.39,MEDIUM
USR89183,MCH4215,1,0.2418169,0.2418169,0.2418169,1,0,0.0,1.0,28.77,16.62,0.500025,0.06445,1.0,0.0,46.98,MEDIUM
USR89184,MCH6291,1,22989.07,22989.07,22989.07,0,0,0.0,0.0,34.96,17.92,0.500025,0.9261,0.0,0.0,30.91,MEDIUM
USR89193,MCH1834,1,18626.68,18626.68,18626.68,0,0,0.0,0.0,33.81,13.2,0.500025,0.77115,0.0,0.0,27.6,MEDIUM
USR89194,MCH5798,1,18917.5,18917.5,18917.5,1,0,0.0,1.0,33.89,14.39,0.500025,0.782,1.0,0.0,57.98,HIGH
USR89195,MCH7504,1,0.918567,0.918567,0.918567,0,0,0.0,0.0,18.99,0.79,0.500025,0.0966,0.0,0.0,13.42,LOW
USR89209,MCH1194,1,3041.4,3041.4,3041.4,0,0,0.0,0.0,29.79,13.03,0.500025,0.21115,0.0,0.0,18.67,LOW
USR89218,MCH8886,1,5842.55,5842.55,5842.55,1,0,0.0,1.0,30.48,1.25,0.500025,0.3097,1.0,0.0,48.13,MEDIUM
USR89219,MCH8877,1,19847.51,19847.51,19847.51,0,0,0.0,0.0,34.13,7.54,0.500025,0.815,0.0,0.0,27.29,MEDIUM
USR89220,MCH5736,1,11039.59,11039.59,11039.59,0,0,0.0,0.0,31.82,1.72,0.500025,0.49865,0.0,0.0,21.22,LOW
USR89234,MCH7522,1,4761.95,4761.95,4761.95,0,1,1.0,0.0,49.14,13.23,0.500025,0.272,0.0,1.0,37.03,MEDIUM
USR89234,MCH8360,1,19895.24,19895.24,19895.24,0,0,0.0,0.0,49.14,10.05,0.500025,0.8167,0.0,0.0,29.63,MEDIUM
USR89235,MCH8665,1,21288.6,21288.6,21288.6,0,0,0.0,0.0,34.51,27.91,0.500025,0.8657,0.0,0.0,31.73,MEDIUM
USR89244,MCH3363,1,22057.92,22057.92,22057.92,0,0,0.0,0.0,39.4,18.64,0.500025,0.894,0.0,0.0,31.11,MEDIUM
USR89244,MCH8039,1,10691.77,10691.77,10691.77,0,0,0.0,0.0,39.4,7.65,0.500025,0.4843,0.0,0.0,23.0,LOW
USR89246,MCH1720,1,4438.46,4438.46,4438.46,0,0,0.0,0.0,27.54,14.26,0.500025,0.2602,0.0,0.0,19.34,LOW
USR89246,MCH8433,1,14237.69,14237.69,14237.69,0,0,0.0,0.0,27.54,32.23,0.500025,0.61335,0.0,0.0,27.85,MEDIUM
USR89249,MCH6141,1,17457.06,17457.06,17457.06,0,0,0.0,0.0,33.5,16.36,0.500025,0.72945,0.0,0.0,27.5,MEDIUM
USR89252,MCH2033,1,19676.88,19676.88,19676.88,0,1,1.0,0.0,54.09,17.85,0.500025,0.8092,0.0,1.0,46.53,MEDIUM
USR89253,MCH3180,1,6151.3,6151.3,6151.3,0,0,0.0,0.0,30.56,7.13,0.500025,0.3212,0.0,0.0,19.36,LOW
USR89254,MCH1751,1,19891.5,19891.5,19891.5,1,0,0.0,1.0,14.25,11.13,0.500025,0.81655,1.0,0.0,55.47,HIGH
USR89254,MCH4808,1,5907.03,5907.03,5907.03,0,0,0.0,0.0,14.25,3.14,0.500025,0.31205,0.0,0.0,16.48,LOW
USR89260,MCH6081,1,22368.81,22368.81,22368.81,0,0,0.0,0.0,14.81,14.56,0.500025,0.90515,0.0,0.0,27.48,MEDIUM
USR89262,MCH1974,1,3726.0,3726.0,3726.0,0,0,0.0,0.0,29.96,4.53,0.500025,0.23485,0.0,0.0,17.53,LOW
USR89265,MCH7878,1,14482.45,14482.45,14482.45,0,1,1.0,0.0,52.7,21.1,0.500025,0.6224,0.0,1.0,44.13,MEDIUM
USR89266,MCH3722,1,23047.75,23047.75,23047.75,0,0,0.0,0.0,9.98,12.15,0.500025,0.92815,0.0,0.0,26.8,MEDIUM
USR89268,MCH7682,1,20897.29,20897.29,20897.29,0,0,0.0,0.0,14.41,13.87,0.500025,0.85275,0.0,0.0,26.53,MEDIUM
USR89276,MCH6406,1,11594.0,11594.0,11594.0,0,0,0.0,0.0,31.96,9.48,0.500025,0.5183,0.0,0.0,22.91,LOW
USR89278,MCH6613,1,7298.65,7298.65,7298.65,0,0,0.0,0.0,50.85,12.99,0.500025,0.36185,0.0,0.0,23.54,LOW
USR89281,MCH3602,1,0.2161051,0.2161051,0.2161051,0,0,0.0,0.0,28.69,8.74,0.500025,0.0524,0.0,0.0,15.38,LOW
USR89285,MCH4936,1,20300.44,20300.44,20300.44,0,0,0.0,0.0,34.25,5.68,0.500025,0.8316,0.0,0.0,27.22,MEDIUM
USR89287,MCH7514,1,20960.06,20960.06,20960.06,0,0,0.0,0.0,29.42,8.02,0.500025,0.8549,0.0,0.0,27.38,MEDIUM
USR89289,MCH8334,1,18710.49,18710.49,18710.49,0,0,0.0,0.0,28.83,5.91,0.500025,0.77435,0.0,0.0,25.73,MEDIUM
USR89292,MCH3824,1,0.24895,0.24895,0.24895,0,0,0.0,0.0,28.79,3.29,0.500025,0.0666,0.0,0.0,14.64,LOW
USR89295,MCH7985,1,10950.61,10950.61,10950.61,1,0,0.0,1.0,21.79,12.39,0.500025,0.49535,1.0,0.0,51.82,HIGH
USR89300,MCH2391,1,15072.22,15072.22,15072.22,0,0,0.0,0.0,32.86,5.57,0.500025,0.6434,0.0,0.0,24.2,LOW
USR89304,MCH4717,1,15305.86,15305.86,15305.86,0,0,0.0,0.0,42.92,37.19,0.500025,0.65215,0.0,0.0,31.23,MEDIUM
USR89305,MCH5363,1,0.2321882,0.2321882,0.2321882,0,0,0.0,0.0,28.74,3.61,0.500025,0.0601,0.0,0.0,14.59,LOW
USR89307,MCH9203,1,10625.61,10625.61,10625.61,0,0,0.0,0.0,31.69,1.68,0.500025,0.48185,0.0,0.0,20.94,LOW
USR89309,MCH9166,1,21898.32,21898.32,21898.32,0,0,0.0,0.0,34.68,18.35,0.500025,0.8877,0.0,0.0,30.37,MEDIUM
USR89311,MCH1035,1,13735.01,13735.01,13735.01,0,0,0.0,0.0,32.51,7.31,0.500025,0.5964,0.0,0.0,23.76,LOW
USR89314,MCH8933,1,0.298631,0.298631,0.298631,0,0,0.0,0.0,28.8,3.54,0.500025,0.069,0.0,0.0,14.72,LOW
USR89320,MCH7795,1,4692.0,4692.0,4692.0,0,0,0.0,0.0,30.2,6.71,0.500025,0.2698,0.0,0.0,18.47,LOW
USR89324,MCH3371,1,18664.03,18664.03,18664.03,0,0,0.0,0.0,33.82,4.39,0.500025,0.7727,0.0,0.0,26.05,MEDIUM
USR89325,MCH1679,1,17493.99,17493.99,17493.99,0,0,0.0,0.0,38.81,28.52,0.500025,0.7305,0.0,0.0,30.34,MEDIUM
USR89325,MCH2394,1,5961.0,5961.0,5961.0,0,0,0.0,0.0,38.81,5.01,0.500025,0.31405,0.0,0.0,19.9,LOW
USR89331,MCH4765,1,777.87,777.87,777.87,0,0,0.0,0.0,29.21,8.09,0.500025,0.1273,0.0,0.0,16.46,LOW
USR89332,MCH6538,1,12799.39,12799.39,12799.39,1,0,0.0,1.0,7.27,15.11,0.500025,0.56235,1.0,0.0,51.5,HIGH
USR89337,MCH3615,1,18759.14,18759.14,18759.14,0,0,0.0,0.0,33.84,8.95,0.500025,0.776,0.0,0.0,26.92,MEDIUM
USR89343,MCH9606,1,4450.83,4450.83,4450.83,1,1,1.0,1.0,25.14,15.86,0.500025,0.2606,1.0,1.0,64.33,HIGH
USR89344,MCH1577,1,9670.08,9670.08,9670.08,0,0,0.0,0.0,31.44,9.66,0.500025,0.44665,0.0,0.0,21.8,LOW
USR89356,MCH9773,1,18401.03,18401.03,18401.03,0,0,0.0,0.0,33.75,5.34,0.500025,0.7639,0.0,0.0,26.08,MEDIUM
USR89358,MCH2437,1,23920.43,23920.43,23920.43,0,0,0.0,0.0,44.55,10.48,0.500025,0.96065,0.0,0.0,31.29,MEDIUM
USR89358,MCH6709,1,24538.21,24538.21,24538.21,0,0,0.0,0.0,44.55,6.01,0.500025,0.98295,0.0,0.0,30.83,MEDIUM
USR89359,MCH1604,1,439.15,439.15,439.15,0,0,0.0,0.0,29.13,6.47,0.500025,0.1151,0.0,0.0,15.97,LOW
USR89362,MCH6500,1,568.0,568.0,568.0,0,0,0.0,0.0,29.16,21.75,0.500025,0.120625,0.0,0.0,18.79,LOW
USR89364,MCH1066,1,12953.83,12953.83,12953.83,0,0,0.0,0.0,22.32,20.8,0.500025,0.568,0.0,0.0,24.48,LOW
USR89365,MCH6066,1,5507.31,5507.31,5507.31,0,0,0.0,0.0,30.4,4.52,0.500025,0.2984,0.0,0.0,18.53,LOW
USR89366,MCH8857,1,10288.49,10288.49,10288.49,0,0,0.0,0.0,31.61,15.58,0.500025,0.4703,0.0,0.0,23.24,LOW
USR89376,MCH4291,1,10191.12,10191.12,10191.12,0,1,1.0,0.0,51.58,13.79,0.500025,0.46575,0.0,1.0,40.34,MEDIUM
USR89387,MCH7092,1,14846.18,14846.18,14846.18,0,0,0.0,0.0,32.8,8.88,0.500025,0.6357,0.0,0.0,24.67,LOW
USR89391,MCH1252,1,10050.61,10050.61,10050.61,0,0,0.0,0.0,31.55,10.39,0.500025,0.4608,0.0,0.0,22.16,LOW
USR89408,MCH3907,1,23313.27,23313.27,23313.27,0,0,0.0,0.0,35.05,8.32,0.500025,0.93755,0.0,0.0,29.38,MEDIUM
USR89427,MCH2010,1,11076.0,11076.0,11076.0,0,0,0.0,0.0,31.83,13.88,0.500025,0.4999,0.0,0.0,23.4,LOW
USR89429,MCH4510,1,5380.26,5380.26,5380.26,0,0,0.0,0.0,20.37,2.83,0.500025,0.29395,0.0,0.0,16.92,LOW
USR89431,MCH7494,1,14304.0,14304.0,14304.0,0,0,0.0,0.0,32.66,4.99,0.500025,0.6161,0.0,0.0,23.67,LOW
USR89443,MCH6134,1,18249.93,18249.93,18249.93,0,0,0.0,0.0,18.71,9.03,0.500025,0.75865,0.0,0.0,24.79,LOW
USR89450,MCH5733,1,0.61455,0.61455,0.61455,0,0,0.0,0.0,28.9,6.85,0.500025,0.08355,0.0,0.0,15.54,LOW
USR89451,MCH7715,1,16102.47,16102.47,16102.47,0,0,0.0,0.0,33.12,8.9,0.500025,0.67955,0.0,0.0,25.37,MEDIUM
USR89465,MCH4042,1,22250.22,22250.22,22250.22,0,0,0.0,0.0,34.77,13.5,0.500025,0.9008,0.0,0.0,29.72,MEDIUM
USR89466,MCH3448,1,22722.0,22722.0,22722.0,0,0,0.0,0.0,9.9,9.21,0.500025,0.91735,0.0,0.0,26.1,MEDIUM
USR89470,MCH1612,1,0.19269,0.19269,0.19269,0,0,0.0,0.0,28.62,14.71,0.500025,0.0415,0.0,0.0,16.28,LOW
USR89478,MCH1683,1,16012.28,16012.28,16012.28,0,0,0.0,0.0,33.09,20.13,0.500025,0.6762,0.0,0.0,27.32,MEDIUM
USR89479,MCH2731,1,15697.65,15697.65,15697.65,0,0,0.0,0.0,33.02,13.98,0.500025,0.66635,0.0,0.0,26.07,MEDIUM
USR89482,MCH7903,1,7970.89,7970.89,7970.89,0,0,0.0,0.0,31.01,13.46,0.500025,0.38405,0.0,0.0,21.49,LOW
USR89486,MCH7549,1,16122.18,16122.18,16122.18,0,0,0.0,0.0,33.12,17.23,0.500025,0.6803,0.0,0.0,26.87,MEDIUM
USR89489,MCH7549,1,16561.32,16561.32,16561.32,1,0,0.0,1.0,8.24,17.23,0.500025,0.69605,1.0,0.0,54.01,HIGH
USR89493,MCH1227,1,11070.01,11070.01,11070.01,0,0,0.0,0.0,31.82,8.15,0.500025,0.49965,0.0,0.0,22.38,LOW
USR89494,MCH3499,1,11802.84,11802.84,11802.84,1,0,0.0,1.0,12.01,13.39,0.500025,0.5262,1.0,0.0,51.24,HIGH
USR89499,MCH9234,1,14660.0,14660.0,14660.0,0,0,0.0,0.0,32.74,4.92,0.500025,0.6289,0.0,0.0,23.85,LOW
USR89500,MCH6583,1,17735.93,17735.93,17735.93,1,0,0.0,1.0,33.57,8.43,0.500025,0.7394,1.0,0.0,56.24,HIGH
USR89502,MCH8246,1,16547.83,16547.83,16547.83,0,0,0.0,0.0,33.24,9.64,0.500025,0.69535,0.0,0.0,25.76,MEDIUM
USR89504,MCH6961,1,9063.71,9063.71,9063.71,1,0,0.0,1.0,31.3,8.6,0.500025,0.42535,1.0,0.0,51.28,HIGH
USR89505,MCH3913,1,12574.56,12574.56,12574.56,0,0,0.0,0.0,39.45,7.08,0.500025,0.5533,0.0,0.0,23.94,LOW
USR89505,MCH8657,1,24038.98,24038.98,24038.98,0,0,0.0,0.0,39.45,14.57,0.500025,0.9648,0.0,0.0,31.45,MEDIUM
USR89506,MCH7670,1,18220.44,18220.44,18220.44,0,0,0.0,0.0,33.7,20.19,0.500025,0.7572,0.0,0.0,28.62,MEDIUM
USR89511,MCH2120,1,21287.11,21287.11,21287.11,0,0,0.0,0.0,34.51,4.96,0.500025,0.8655,0.0,0.0,27.63,MEDIUM
USR89513,MCH7846,1,22985.61,22985.61,22985.61,1,0,0.0,1.0,34.96,14.47,0.500025,0.92595,1.0,0.0,60.29,HIGH
USR89514,MCH8906,1,19880.57,19880.57,19880.57,0,0,0.0,0.0,54.14,17.64,0.500025,0.8162,0.0,0.0,31.6,MEDIUM
USR89515,MCH9116,1,17481.48,17481.48,17481.48,1,0,0.0,1.0,43.5,11.12,0.500025,0.7302,1.0,0.0,57.82,HIGH
USR89520,MCH9946,1,17482.84,17482.84,17482.84,0,1,1.0,0.0,53.5,22.67,0.500025,0.73025,0.0,1.0,46.13,MEDIUM
USR89521,MCH1041,1,6127.29,6127.29,6127.29,0,0,0.0,0.0,19.37,14.3,0.500025,0.3205,0.0,0.0,19.24,LOW
USR89521,MCH8400,1,24893.75,24893.75,24893.75,0,0,0.0,0.0,19.37,22.77,0.500025,0.99585,0.0,0.0,30.88,MEDIUM
USR89522,MCH7794,1,24693.18,24693.18,24693.18,0,0,0.0,0.0,35.43,3.38,0.500025,0.98875,0.0,0.0,29.31,MEDIUM
USR89525,MCH5318,1,10135.88,10135.88,10135.88,0,0,0.0,0.0,31.57,5.36,0.500025,0.46375,0.0,0.0,21.31,LOW
USR89526,MCH6690,1,14174.48,14174.48,14174.48,0,0,0.0,0.0,32.63,5.32,0.500025,0.6116,0.0,0.0,23.65,LOW
USR89527,MCH1446,1,16961.98,16961.98,16961.98,0,0,0.0,0.0,33.35,16.06,0.500025,0.71035,0.0,0.0,27.14,MEDIUM
USR89531,MCH3842,1,14970.48,14970.48,14970.48,0,0,0.0,0.0,32.83,16.08,0.500025,0.64035,0.0,0.0,26.03,MEDIUM
USR89536,MCH5806,1,700.52,700.52,700.52,0,0,0.0,0.0,29.19,8.31,0.500025,0.125,0.0,0.0,16.46,LOW
USR89537,MCH1418,1,0.1114409,0.1114409,0.1114409,0,0,0.0,0.0,28.37,12.68,0.500025,0.0048,0.0,0.0,15.33,LOW
USR89547,MCH4736,1,0.1878807,0.1878807,0.1878807,0,0,0.0,0.0,28.6,2.18,0.500025,0.03935,0.0,0.0,14.01,LOW
USR89551,MCH3831,1,14651.0,14651.0,14651.0,0,1,1.0,0.0,52.74,22.11,0.500025,0.6286,0.0,1.0,44.41,MEDIUM
USR89555,MCH2620,1,7753.08,7753.08,7753.08,0,0,0.0,0.0,30.96,4.97,0.500025,0.37695,0.0,0.0,19.86,LOW
USR89557,MCH1606,1,18530.61,18530.61,18530.61,0,0,0.0,0.0,33.78,16.84,0.500025,0.7682,0.0,0.0,28.2,MEDIUM
USR89576,MCH6280,1,4555.18,4555.18,4555.18,0,0,0.0,0.0,30.16,13.17,0.500025,0.2642,0.0,0.0,19.53,LOW
USR89578,MCH4870,1,9202.5,9202.5,9202.5,1,0,0.0,1.0,31.33,26.54,0.500025,0.43025,1.0,0.0,54.56,HIGH
USR89588,MCH5020,1,23462.17,23462.17,23462.17,0,0,0.0,0.0,55.1,9.17,0.500025,0.944,0.0,0.0,32.12,MEDIUM
USR89594,MCH7200,1,11709.76,11709.76,11709.76,0,0,0.0,0.0,38.82,13.76,0.500025,0.52275,0.0,0.0,24.6,LOW
USR89594,MCH8702,1,7391.47,7391.47,7391.47,0,0,0.0,0.0,38.82,10.57,0.500025,0.3646,0.0,0.0,21.66,LOW
USR89596,MCH1159,1,14995.01,14995.01,14995.01,0,0,0.0,0.0,32.84,17.03,0.500025,0.64135,0.0,0.0,26.21,MEDIUM
USR89610,MCH2333,1,14654.55,14654.55,14654.55,0,0,0.0,0.0,7.74,4.91,0.500025,0.62865,0.0,0.0,20.73,LOW
USR89613,MCH7288,1,22030.92,22030.92,22030.92,0,0,0.0,0.0,44.72,13.01,0.500025,0.8929,0.0,0.0,30.75,MEDIUM
USR89616,MCH5806,1,10956.72,10956.72,10956.72,0,0,0.0,0.0,38.27,8.31,0.500025,0.49555,0.0,0.0,23.15,LOW
USR89616,MCH6044,1,10487.04,10487.04,10487.04,0,0,0.0,0.0,38.27,16.19,0.500025,0.47775,0.0,0.0,24.29,LOW
USR89619,MCH7183,1,23303.64,23303.64,23303.64,0,1,1.0,0.0,55.05,14.95,0.500025,0.937,0.0,1.0,48.04,MEDIUM
USR89621,MCH8709,1,18590.13,18590.13,18590.13,0,0,0.0,0.0,33.8,8.81,0.500025,0.77005,0.0,0.0,26.8,MEDIUM
USR89622,MCH5041,1,6823.97,6823.97,6823.97,0,0,0.0,0.0,5.74,2.77,0.500025,0.3454,0.0,0.0,15.86,LOW
USR89632,MCH9235,1,7287.82,7287.82,7287.82,0,0,0.0,0.0,30.85,1.38,0.500025,0.3612,0.0,0.0,18.97,LOW
USR89635,MCH2923,1,22767.84,22767.84,22767.84,1,0,0.0,1.0,44.91,21.03,0.500025,0.9192,1.0,0.0,62.6,HIGH
USR89641,MCH1021,1,24125.73,24125.73,24125.73,0,0,0.0,0.0,35.28,8.12,0.500025,0.96745,0.0,0.0,29.82,MEDIUM
USR89657,MCH1294,1,23678.44,23678.44,23678.44,0,0,0.0,0.0,35.16,4.68,0.500025,0.9519,0.0,0.0,28.96,MEDIUM
