merchant_id,txn_count,total_transaction_value,avg_transaction_value,unique_users,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failure_rate,pending_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,merchant_name,merchant_category,business_type,merchant_city,merchant_state,merchant_status,declared_avg_ticket_size,master_mcc,merchant_match_flag,suspended_flag,blocked_flag,ticket_deviation,ticket_deviation_abs
MCH7886,3,24875.705901200003,8291.901967066668,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7888,4,35969.71,8992.4275,4,2,0,0,0,0.0,0.0,0.0,1.0,1284.94,0.0,0.0,0.25,,,,,,,,,0,0,0,,
MCH7889,6,58895.5918637,9815.931977283333,6,3,2,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7890,1,0.1949767,0.1949767,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor plc,Hotel,PARTNERSHIP,Chennai,Tamil Nadu,INACTIVE,-652.34,7011.0,1,0,0,,
MCH7891,3,41849.3,13949.766666666668,3,1,0,0,0,0.0,0.0,0.0,1.0,983.91,0.0,0.0,0.3333333333333333,BAKSHI PLC,Grocery Stores,Individual,Bangalore,Karnataka,ACTIVE,3419.67,5411.0,1,0,0,3.0792727563380877,3.0792727563380877
MCH7892,2,20689.059999999998,10344.529999999999,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7893,1,20348.0,20348.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7894,3,23907.559999999998,7969.186666666666,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7895,3,15797.0406278,5265.680209266667,3,3,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pau PLC,Retail Other,individual,amritsar,Punjab,ACTIVE,0.583,,1,0,0,9031.041525328761,9031.041525328761
MCH7896,1,0.432877,0.432877,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samra LLC,Hospitality,Private Limited,Calcutta,West Bengal,HOLD,2276.65,7011.0,1,0,0,-0.9998098622976741,0.9998098622976741
MCH7897,3,31150.06,10383.353333333334,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7898,1,4684.22,4684.22,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7899,2,43861.42,21930.71,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7900,2,13427.0,6713.5,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basu-Sami,Transportation,Individual,New Delhi,Delhi,ACTIVE,1035.61,4131.0,1,0,0,5.482652736068598,5.482652736068598
MCH7901,2,-15464.310000000001,-7732.155000000001,2,1,0,0,1,0.0,0.0,0.5,1.0,17242.91,0.0,0.0,0.5,BALA GROUP,Food,Partnership,Jaipur,Rajasthan,ACTIVE,,5812.0,1,0,0,,
MCH7902,1,10191.82,10191.82,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deol inc,Bus/Taxi,PARTNERSHIP,Ludhiana,Punjab,ACTIVE,-2892.53,4131.0,1,0,0,,
MCH7903,4,45129.8,11282.45,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7904,4,23409.4046908,5852.3511727,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kapadia-Pandya,BOOKS_STATIONERY,Partnership,chennai,Tamil Nadu,ACTIVE,6260.03,5942.0,1,0,0,-0.06512410121037762,0.06512410121037762
MCH7906,1,2435.38,2435.38,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ganesan, Gopal and Ratta",chemist,INDIVIDUAL,JPR,Rajasthan,ACTIVE,733.85,5912.0,1,0,0,2.318634598351162,2.318634598351162
MCH7908,2,20192.03,10096.015,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7909,3,15591.140969,5197.046989666666,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7910,3,50568.21,16856.07,3,0,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Shenoy LLC,FOOD_SERVICES,partnership,Hyd,Telangana,INACTIVE,741.5,5812.0,1,0,0,21.732393796358732,21.732393796358732
MCH7911,1,24378.11,24378.11,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7912,3,38758.729999999996,12919.576666666666,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Sarma-Arya,garments,private_limited,Lucknow,Uttar Pradesh,ACTIVE,1318.64,5699.0,1,0,0,8.797652632004691,8.797652632004691
MCH7913,1,8043.35,8043.35,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Khare Inc,MEDICAL_STORE,PARTNERSHIP,pune,Maharashtra,ACTIVE,-1243.32,5912.0,1,0,0,,
MCH7914,4,49022.279425,12255.56985625,4,2,0,1,0,0.0,0.25,0.0,1.0,1070.58,0.0,0.0,0.25,,,,,,,,,0,0,0,,
MCH7916,1,0.1817723,0.1817723,1,1,0,0,0,0.0,0.0,0.0,1.0,-60.71,0.0,0.0,1.0,,,,,,,,,0,0,0,,
MCH7917,1,18283.95,18283.95,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parsa-Madan,groceries,SOLE_PROPRIETOR,Pune,Maharashtra,INACTIVE,-1524.64,5411.0,1,0,0,,
MCH7918,3,10686.599999999999,3562.1999999999994,3,2,0,0,1,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,Purohit LLC,BOOKS_STATIONERY,private_limited,Calcutta,West Bengal,ACTIVE,0.1204,5942.0,1,0,0,29585.378737541527,29585.378737541527
MCH7919,2,10989.01,5494.505,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAJUMDAR-CHANDRAN,Transportation,partnership,jaipur,Rajasthan,ACTIVE,4626.02,4131.0,1,0,0,0.18773913644990717,0.18773913644990717
MCH7920,2,13330.44,6665.22,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7921,1,10599.22,10599.22,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7922,2,37823.16,18911.58,2,2,0,1,0,0.0,0.5,0.0,1.0,0.374,0.0,0.0,0.5,Dara LLC,FOOD_SERVICES,Partnership,Bombay,Maharashtra,ACTIVE,1260.96,,1,0,0,13.997763608679103,13.997763608679103
MCH7923,4,35905.592371,8976.39809275,4,2,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7924,3,28834.300000000003,9611.433333333334,3,2,0,0,0,0.0,0.0,0.0,1.0,1027.78,0.0,0.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH7925,2,6044.439576,3022.219788,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bedi, Shroff and Nadkarni",Bus/Taxi,Sole Proprietor,Lucknow,Uttar Pradesh,ACTIVE,2480.62,4131.0,1,0,0,0.21833242818327678,0.21833242818327678
MCH7926,1,19465.07,19465.07,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7927,4,36307.119999999995,9076.779999999999,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7928,2,0.2541485,0.12707425,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7930,2,29506.0,14753.0,2,2,1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,"Boase, Barman and Virk",eating place,PRIVATE_LIMITED,amritsar,Punjab,ACTIVE,1076.5,5812.0,1,0,0,12.704598235020901,12.704598235020901
MCH7931,1,3130.0,3130.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7932,7,60368.636905900006,8624.090986557143,7,3,3,0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SETHI LTD,Telecom,Private Limited,Bengaluru,Karnataka,ACTIVE,4410.18,8140.0,1,0,0,0.9554963712495051,0.9554963712495051
MCH7933,3,29702.1,9900.699999999999,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BaradInc,Food,individual,ASR,Punjab,INACTIVE,0.1177,5812.0,1,0,0,84117.0968564146,84117.0968564146
MCH7934,4,17571.8,4392.95,4,3,0,1,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Srinivasan-Maharaj,Restaurants,partnership,Chennai,Tamil Nadu,INACTIVE,1154.88,5812.0,1,0,0,2.8038151149903014,2.8038151149903014
MCH7935,3,22887.0008392,7629.000279733334,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7936,3,53183.42,17727.806666666667,3,1,2,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7937,4,51000.91244,12750.22811,4,2,1,0,0,0.25,0.0,0.0,1.0,-659.11,0.0,0.0,0.25,,,,,,,,,0,0,0,,
MCH7938,2,34321.0,17160.5,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHANDER LTD,phone service,SOLE_PROPRIETOR,Bangalore,Karnataka,ACTIVE,-639.19,,1,0,0,,
MCH7939,3,40259.35,13419.783333333333,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mand LLC,FOOD_SERVICES,PRIVATE_LIMITED,Bengaluru,Karnataka,ACTIVE,2096.4,5812.0,1,0,0,5.401346753164154,5.401346753164154
MCH7940,1,20826.61,20826.61,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7941,3,28414.44,9471.48,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7942,1,20949.33,20949.33,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parmar-Oza,MEDICAL_STORE,SOLE_PROPRIETOR,Hyderabad,Telangana,ACTIVE,1133.78,5912.0,1,0,0,17.477420663620812,17.477420663620812
MCH7943,1,14932.91,14932.91,1,1,0,0,0,0.0,0.0,0.0,1.0,581.0,0.0,0.0,1.0,Chaudhary-Rana,Pharmacies,individual,Calcutta,West Bengal,ACTIVE,3927.63,9120.0,1,0,0,2.8020154647968365,2.8020154647968365
MCH7944,3,24063.36,8021.12,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bassi-Dyal,Bus/Taxi,sole_proprietor,Kolkata,West Bengal,ACTIVE,1227.24,4131.0,1,0,0,5.535901698119357,5.535901698119357
MCH7945,3,27155.25,9051.75,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Barad, Wagle and Raju",chemist,INDIVIDUAL,Ludhiana,Punjab,ACTIVE,268.67,5912.0,1,0,0,32.690959169241076,32.690959169241076
MCH7946,3,51251.96,17083.986666666668,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7948,5,84949.79000000001,16989.958000000002,5,3,0,1,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Sachdeva-Buch,Department Stores,PARTNERSHIP,Mumbai,Maharashtra,ACTIVE,656.76,5311.0,1,0,0,24.86935562458128,24.86935562458128
MCH7949,1,8151.0,8151.0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Vohra-Chaudhary,Transportation,PRIVATE_LIMITED,Mumbai,Maharashtra,ACTIVE,265.37,4131.0,1,0,0,29.715604627501225,29.715604627501225
MCH7950,4,57804.68,14451.17,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Om-Andra,groceries,individual,ludhiana,Punjab,ACTIVE,3471.68,5411.0,1,0,0,3.1625869895842937,3.1625869895842937
MCH7951,6,70811.70615,11801.951025,6,3,0,0,0,0.0,0.0,0.0,2.0,2268.67,0.0,1.0,0.3333333333333333,Peri Group,HOTEL_LODGING,sole_proprietor,Jaipur,Rajasthan,ACTIVE,-981.55,7011.0,1,0,0,,
MCH7952,3,58359.02,19453.006666666664,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7953,5,63527.68,12705.536,5,4,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deep Group,Grocery Stores,SOLE_PROPRIETOR,mumbai,Maharashtra,ACTIVE,1668.75,5411.0,1,0,0,6.613804344569289,6.613804344569289
MCH7955,3,44604.02,14868.006666666666,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Andra, Oommen and Salvi",garments,PARTNERSHIP,ASR,Punjab,ACTIVE,-2313.71,5699.0,1,0,0,,
MCH7956,5,81688.73000000001,16337.746000000003,5,3,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7957,1,0.2057637,0.2057637,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Varty-Natarajan,Hotel,PRIVATE_LIMITED,Madras,Tamil Nadu,ACTIVE,410.29,7011.0,1,0,0,-0.9994984920422141,0.9994984920422141
MCH7958,3,50585.21,16861.736666666668,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7960,2,3414.935362,1707.467681,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comar-Ramesh,Grocery,sole_proprietor,Amritsar,Punjab,ACTIVE,,5411.0,1,0,0,,
MCH7961,1,12258.0,12258.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7962,4,49328.99,12332.2475,4,3,0,0,0,0.0,0.0,0.0,1.0,2659.07,0.0,0.0,0.25,,,,,,,,,0,0,0,,
MCH7963,2,28841.52,14420.76,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7964,2,35392.2,17696.1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7965,1,22226.13,22226.13,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magar-Kant,Department Stores,SOLE_PROPRIETOR,Pune,Maharashtra,ACTIVE,567.32,5311.0,1,0,0,38.17741310019037,38.17741310019037
MCH7967,3,26121.090000000004,8707.03,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chandran Inc,chemist,INDIVIDUAL,Bengaluru,Karnataka,ACTIVE,-1630.08,5912.0,1,0,0,,
MCH7968,1,-11589.95,-11589.95,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7969,2,17642.28,8821.14,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Karan,BalandKhurana",TRAVEL,INDIVIDUAL,Lucknow,Uttar Pradesh,ACTIVE,836.32,4131.0,1,0,0,9.547565525157834,9.547565525157834
MCH7970,2,22494.78,11247.39,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7971,1,15949.18,15949.18,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7972,2,10279.29,5139.645,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lata Inc,Grocery Stores,Partnership,Bangalore,Karnataka,ACTIVE,-401.1,5411.0,1,0,0,,
MCH7973,1,24705.21,24705.21,1,1,0,0,0,0.0,0.0,0.0,1.0,0.781,0.0,0.0,1.0,"Dhar, Som and Mane",Hospitality,sole_proprietor,Calcutta,West Bengal,ACTIVE,1422.91,7011.0,1,0,0,16.3624544068142,16.3624544068142
MCH7974,3,26813.88,8937.960000000001,3,3,0,0,1,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,"Verma, Koshy and Bhardwaj",GROCERY_STORE,individual,Jaipur,Rajasthan,ACTIVE,460.5,5411.0,1,0,0,18.40925081433225,18.40925081433225
MCH7975,3,19351.8346413,6450.6115471,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7976,1,4939.0,4939.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7978,2,21564.16,10782.08,2,2,0,0,0,0.0,0.0,0.0,1.0,1800.13,0.0,1.0,0.5,"Ganesan, Kohli and Savant",Misc Retail,INDIVIDUAL,jaipur,Rajasthan,ACTIVE,2414.03,5999.0,1,0,0,3.4664233667352926,3.4664233667352926
MCH7979,2,14002.06,7001.03,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7980,5,18397.155907,3679.4311814000002,5,3,0,0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7981,1,4338.36,4338.36,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Singhal, Manne and Ray",CLOTHS,Private Limited,jalandhar,Punjab,ACTIVE,234.87,5699.0,1,0,0,17.471324562523947,17.471324562523947
MCH7982,3,19201.4361421,6400.478714033333,3,3,0,0,0,0.0,0.0,0.0,4.0,-3552.6000000000004,1.0,1.0,1.3333333333333333,De0 Ltd,DEPT_STORE,PARTNERSHIP,LDH,Punjab,ACTIVE,0.579,5311.0,1,0,0,11053.367381750144,11053.367381750144
MCH7983,4,48948.44,12237.11,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karpe-Raval,DEPT_STORE,INDIVIDUAL,lucknow,Uttar Pradesh,ACTIVE,3843.3,3110.0,1,0,0,2.1840111362631074,2.1840111362631074
MCH7984,3,40087.87,13362.623333333335,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7985,5,36598.2760671,7319.65521342,5,4,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ba1ay, Mammen and Raman",Restaurants,Partnership,LKO,Uttar Pradesh,ACTIVE,2429.67,5812.0,1,0,0,2.0126129118028375,2.0126129118028375
MCH7986,2,33220.770000000004,16610.385000000002,2,0,0,0,0,0.0,0.0,0.0,1.0,1275.74,0.0,1.0,0.5,Pathak Inc,Retail Other,INDIVIDUAL,Chennai,Tamil Nadu,INACTIVE,1602.91,,1,0,0,9.362643567012498,9.362643567012498
MCH7987,1,12126.62,12126.62,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mangat-Sundaram,Medical,individual,Chennai,Tamil Nadu,ACTIVE,-2275.51,5912.0,1,0,0,,
MCH7988,2,22746.28,11373.14,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7989,5,55999.37,11199.874,5,3,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7990,3,32627.91,10875.97,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7992,4,43224.0,10806.0,4,2,0,0,0,0.0,0.0,0.0,1.0,1567.73,0.0,0.0,0.25,Goel Group,Telecom,Individual,bengaluru,Karnataka,ACTIVE,609.52,8140.0,1,0,0,16.728704554403464,16.728704554403464
MCH7994,1,13136.01,13136.01,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7995,2,37174.89,18587.445,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH7996,1,6660.0,6660.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhargava LLC,Medical,PRIVATE-LIMITED,Amritsar,Punjab,INACTIVE,-830.56,5912.0,1,0,0,,
MCH7997,7,45557.600000000006,6508.228571428573,7,3,1,0,1,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,"Rattan, Naik and Singh",Miscellaneous,Individual,Poona,Maharashtra,ACTIVE,-397.79,5999.0,1,0,0,,
MCH7998,4,21934.21,5483.5525,4,2,0,0,0,0.0,0.0,0.0,1.0,1432.79,0.0,0.0,0.25,,,,,,,,,0,0,0,,
MCH7999,1,0.2047949,0.2047949,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8001,2,35688.43,17844.215,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8002,3,36080.34,12026.779999999999,3,2,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8003,2,31870.18,15935.09,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tank Ltd,DEPT_STORE,SOLE-PROPRIETOR,HYDERABAD,Telangana,ACTIVE,614.4,5311.0,1,0,0,24.936018880208334,24.936018880208334
MCH8004,3,24993.27,8331.09,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hayre-agate,Miscellaneous,INDIVIDUAL,ASR,Punjab,INACTIVE,934.62,5999.0,1,0,0,7.913879437632407,7.913879437632407
MCH8005,1,13330.39,13330.39,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kumar, Ahluwalia and Thaman",Transportation,SOLE_PROPRIETOR,Bengaluru,Karnataka,ACTIVE,-6211.56,4131.0,1,0,0,,
MCH8006,1,22878.31,22878.31,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8007,1,23916.94,23916.94,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chaudhari Inc,garments,Sole Proprietor,Poona,Maharashtra,ACTIVE,1165.41,5699.0,1,0,0,19.522339777417386,19.522339777417386
MCH8008,3,44961.86,14987.286666666667,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8009,2,24622.019301,12311.0096505,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8010,4,34810.6848474,8702.67121185,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8011,1,21203.89,21203.89,1,1,0,0,0,0.0,0.0,0.0,1.0,540.94,0.0,0.0,1.0,,,,,,,,,0,0,0,,
MCH8012,3,17679.9091973,5893.303065766667,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8014,3,44936.18,14978.726666666667,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mukherjee Inc,Pharmacies,SOLE-PROPRIETOR,jaipur,Rajasthan,ACTIVE,702.0,5912.0,1,0,0,20.33721747388414,20.33721747388414
MCH8015,1,6559.73,6559.73,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8016,1,7887.81,7887.81,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8017,2,33986.12,16993.06,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8018,1,1291.83,1291.83,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lad PLC,kirana,Private Limited,Kolkata,West Bengal,ACTIVE,655.7,4110.0,1,0,0,0.9701540338569465,0.9701540338569465
MCH8019,1,21652.94,21652.94,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chaudhry-Naidu,Book Store,Private Limited,jaipur,Rajasthan,ACTIVE,888.78,5942.0,1,0,0,23.362541911384145,23.362541911384145
MCH8020,3,23306.33,7768.776666666668,3,3,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8021,5,29550.59,5910.118,5,4,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8022,2,6416.38512,3208.19256,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8023,2,35518.36,17759.18,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHAR-GALA,garments,Individual,Chennai,Tamil Nadu,ACTIVE,837.35,5699.0,1,0,0,20.208789633964294,20.208789633964294
MCH8024,2,18774.75,9387.375,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Banik PLC,Grocery Stores,INDIVIDUAL,Jalandhar,Punjab,ACTIVE,1100.96,5411.0,1,0,0,7.526535932277286,7.526535932277286
MCH8025,1,-9492.74,-9492.74,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Karnik, Hayer and Khalsa",phone service,PARTNERSHIP,LKO,Uttar Pradesh,ACTIVE,1781.41,4814.0,1,0,0,-6.328778888633161,6.328778888633161
MCH8026,2,13320.933974000001,6660.466987000001,2,2,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8027,3,61084.85,20361.616666666665,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH8030,1,3971.82,3971.82,1,1,0,1,0,0.0,1.0,0.0,1.0,1105.82,0.0,1.0,1.0,,,,,,,,,0,0,0,,
MCH8031,4,65948.31,16487.0775,4,3,2,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOKSHI LTD,Hotels,individual,Hyd,Telangana,ACTIVE,2110.06,7011.0,1,0,0,6.8135586191861846,6.8135586191861846
