user_id,txn_count,total_transaction_value,avg_transaction_value,median_transaction_value,unique_merchants,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failed_txn_rate,pending_txn_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,kyc_status,risk_segment,pan_valid_flag,aadhaar_valid_flag,aadhaar_masked_flag,monthly_income,city,state,kyc_match_flag,kyc_verified_flag,kyc_high_risk_flag,txn_count_percentile,transaction_value_percentile,merchant_diversity_percentile,high_failure_behavior_flag,high_pending_behavior_flag,negative_amount_behavior_flag,high_chargeback_behavior_flag,critical_chargeback_flag,kyc_risk_signal,identity_quality_risk,user_risk_score,risk_band,ml_anomaly_prediction,ml_decision_score,ml_anomaly_percentile,ml_anomaly_flag,ml_anomaly_band,network_merchant_count,network_transaction_count,network_total_amount,network_chargeback_count,avg_relationship_risk,max_relationship_risk,network_chargeback_rate,degree,component_id,network_activity_score,suspicious_component_flag,unified_user_risk_score,unified_user_risk_band,investigation_reasons
USR75691,1,0.1485042,0.1485042,0.1485042,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0203042845955923,0.4454357310661148,0,0,0,0,0,1,1.0,28.49,MEDIUM,1,0.28997,47.6,0,LOW,1,1,0.1485042,1,44.64,44.64,1.0,1,3674,18.21,1,36.47,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR75697,1,5571.0,5571.0,5571.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2771003467949435,0.4454357310661148,0,0,0,0,0,1,1.0,30.42,MEDIUM,1,0.334184,78.69,0,LOW,1,1,5571.0,0,18.91,18.91,0.0,1,1444,28.51,1,42.21,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75699,1,4325.0,4325.0,4325.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2357646269157624,0.4454357310661148,0,0,0,0,0,1,1.0,30.11,MEDIUM,1,0.32964,67.42,0,LOW,1,1,4325.0,0,17.27,17.27,0.0,1,5307,26.82,0,34.45,MEDIUM,NO_MAJOR_SIGNAL
USR75701,1,556.07,556.07,556.07,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1090166685311556,0.4454357310661148,0,0,0,0,0,1,1.0,29.16,MEDIUM,1,0.320063,54.1,0,LOW,1,1,556.07,0,15.05,15.05,0.0,1,5308,21.7,0,30.53,MEDIUM,NO_MAJOR_SIGNAL
USR75717,1,9701.77,9701.77,9701.77,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4147555654994966,0.4454357310661148,0,0,0,0,0,1,1.0,31.45,MEDIUM,1,0.333093,75.36,0,LOW,1,1,9701.77,0,22.16,22.16,0.0,1,5309,34.27,0,38.01,MEDIUM,NO_MAJOR_SIGNAL
USR75721,1,4162.96,4162.96,4162.96,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2289405973822575,0.4454357310661148,0,0,0,0,0,1,1.0,30.06,MEDIUM,1,0.328803,66.43,0,LOW,1,1,4162.96,0,18.58,18.58,0.0,1,2692,26.53,1,39.33,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75726,1,24067.0,24067.0,24067.0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9226423537308424,0.4454357310661148,1,0,0,0,0,1,1.0,55.26,HIGH,1,0.118958,5.83,0,LOW,1,1,24067.0,0,50.93,50.93,0.0,1,5166,56.96,0,42.35,MEDIUM,NO_MAJOR_SIGNAL
USR75732,1,10800.0,10800.0,10800.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4539657679829958,0.4454357310661148,0,0,0,0,0,1,1.0,31.75,MEDIUM,1,0.335455,86.11,0,MEDIUM,1,1,10800.0,0,21.06,21.06,0.0,1,5310,35.93,0,40.38,MEDIUM,NO_MAJOR_SIGNAL
USR75735,1,3532.0,3532.0,3532.0,1,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.210090614162658,0.4454357310661148,0,0,0,1,0,1,1.0,49.92,MEDIUM,-1,-0.029206,1.94,1,LOW,1,1,3532.0,0,23.76,23.76,0.0,1,5311,25.73,0,32.79,MEDIUM,NO_MAJOR_SIGNAL
USR75740,1,1952.59,1952.59,1952.59,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,0.0,1.0,0.0,0.29758,JPR,Rajasthan,1,1,1,0.4454357310661148,0.1562814632509229,0.4454357310661148,0,0,0,0,0,1,0.5,24.51,LOW,1,0.152659,10.92,0,LOW,1,1,1952.59,0,16.12,16.12,0.0,1,4824,23.58,1,24.63,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR75745,1,-3857.81,-3857.81,-3857.81,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,15587.0,Bengaluru,Karnataka,1,1,0,0.4454357310661148,0.2198232464481485,0.4454357310661148,0,0,1,0,0,0,0.0,14.99,LOW,-1,-0.024334,2.46,1,LOW,1,1,3857.81,0,17.18,17.18,0.0,1,656,26.15,1,18.07,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR75761,1,4031.82,4031.82,4031.82,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,1.0,0.0,0.34599,kolkata,West Bengal,1,1,1,0.4454357310661148,0.2250251706007383,0.4454357310661148,0,0,0,0,0,1,0.0,20.03,LOW,1,0.202145,27.69,0,LOW,1,1,4031.82,0,18.52,18.52,0.0,1,1632,26.36,1,26.04,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75765,1,4915.39,4915.39,4915.39,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2556214341648954,0.4454357310661148,0,0,0,0,0,1,1.0,30.26,MEDIUM,1,0.331601,69.4,0,LOW,1,1,4915.39,0,18.0,18.0,0.0,1,5312,27.62,0,35.08,MEDIUM,NO_MAJOR_SIGNAL
USR75769,1,17213.0,17213.0,17213.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6776205392102025,0.4454357310661148,0,0,0,0,0,1,1.0,33.42,MEDIUM,1,0.334984,82.97,0,MEDIUM,1,1,17213.0,0,25.99,25.99,0.0,1,1146,45.74,1,47.15,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75773,1,6361.14,6361.14,6361.14,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3032777715628146,0.4454357310661148,0,0,0,0,0,1,1.0,30.62,MEDIUM,1,0.33449,80.6,0,MEDIUM,1,1,6361.14,0,19.9,19.9,0.0,1,1318,29.59,1,42.91,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75776,1,0.2405951,0.2405951,0.2405951,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0568296230003356,0.4454357310661148,0,0,0,0,0,1,1.0,28.77,MEDIUM,1,0.305173,49.8,0,LOW,1,1,0.2405951,0,14.96,14.96,0.0,1,990,19.61,1,34.24,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75780,1,13654.71,13654.71,13654.71,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5532498042286609,0.4454357310661148,0,0,0,0,0,1,1.0,32.49,MEDIUM,1,0.338536,97.33,0,HIGH,1,1,13654.71,0,26.77,26.77,0.0,1,1749,40.24,1,49.04,MEDIUM,ML_ANOMALY|SUSPICIOUS_NETWORK_COMPONENT
USR75790,1,19672.05,19672.05,19672.05,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7657456091285378,0.4454357310661148,0,0,0,0,0,1,1.0,34.08,MEDIUM,1,0.333636,77.5,0,LOW,1,1,19672.05,0,28.77,28.77,0.0,1,489,49.69,1,47.09,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75797,1,12295.42,12295.42,12295.42,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5058731401722788,0.4454357310661148,0,0,0,0,0,1,1.0,32.13,MEDIUM,1,0.339044,99.09,0,HIGH,1,1,12295.42,0,22.22,22.22,0.0,1,5313,38.16,0,43.53,MEDIUM,ML_ANOMALY
USR75802,1,23720.27,23720.27,23720.27,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9108960733862848,0.4454357310661148,0,1,0,0,0,1,1.0,45.17,MEDIUM,1,0.210588,33.78,0,LOW,1,1,23720.27,0,31.76,31.76,0.0,1,5314,56.39,0,40.41,MEDIUM,NO_MAJOR_SIGNAL
USR75804,1,6270.03,6270.03,6270.03,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3001454301375993,0.4454357310661148,0,0,0,0,0,1,1.0,30.59,MEDIUM,1,0.33449,80.6,0,MEDIUM,1,1,6270.03,0,18.72,18.72,0.0,1,1581,29.47,0,37.76,MEDIUM,NO_MAJOR_SIGNAL
USR75806,1,0.705355,0.705355,0.705355,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0784763396353059,0.4454357310661148,0,0,0,0,0,1,1.0,28.93,MEDIUM,1,0.313468,51.13,0,LOW,1,1,0.705355,0,16.85,16.85,0.0,1,2869,20.47,1,34.87,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75807,1,0.98306,0.98306,0.98306,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,0.20747,mumbai,Maharashtra,1,1,0,0.4454357310661148,0.0894954692918671,0.4454357310661148,0,0,0,0,0,0,0.5,9.01,LOW,1,0.130167,6.99,0,LOW,1,1,0.98306,0,12.78,12.78,0.0,1,1878,20.91,1,14.72,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR75808,1,5984.0,5984.0,5984.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2901331245105716,0.4454357310661148,0,0,0,0,0,1,1.0,30.52,MEDIUM,1,0.335357,85.54,0,MEDIUM,1,1,5984.0,1,51.0,51.0,1.0,1,4884,29.05,1,46.9,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR75824,3,14755.9823634,4918.6607878,2364.0,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,9111.0,Mumbay,Maharashtra,1,1,0,0.9953294551963306,0.5904463586530931,0.9953294551963306,0,0,0,0,0,0,0.5,16.89,LOW,1,0.147169,9.64,0,LOW,3,3,14755.9823634,0,16.093333333333334,20.68,0.0,3,2271,69.39,1,24.77,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR75835,1,17339.74,17339.74,17339.74,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,,Kolkata,West Bengal,1,1,0,0.4454357310661148,0.6826826266920237,0.4454357310661148,0,0,0,0,0,0,0.0,8.46,LOW,1,0.21822,37.95,0,LOW,1,1,17339.74,1,52.61,52.61,1.0,1,4856,45.96,1,27.1,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR75838,1,18709.01,18709.01,18709.01,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7319051348025506,0.4454357310661148,0,0,0,0,0,1,1.0,33.83,MEDIUM,1,0.333196,76.36,0,LOW,1,1,18709.01,0,26.07,26.07,0.0,1,5315,48.16,0,41.3,MEDIUM,NO_MAJOR_SIGNAL
USR75842,1,12594.22,12594.22,12594.22,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,39892.0,Amritsar,Punjab,1,1,0,0.4454357310661148,0.5163329231457657,0.4454357310661148,0,0,0,0,0,0,0.0,7.21,LOW,1,0.212199,34.44,0,LOW,1,1,12594.22,0,19.59,19.59,0.0,1,5316,38.61,0,16.67,LOW,NO_MAJOR_SIGNAL
USR75844,1,14689.5,14689.5,14689.5,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,1.0,0.0,22394.0,DELHI,Delhi,1,1,1,0.4454357310661148,0.587873363910952,0.4454357310661148,0,0,0,0,0,1,0.0,22.75,LOW,1,0.209037,32.83,0,LOW,1,1,14689.5,0,23.26,23.26,0.0,1,1161,41.77,1,30.58,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75848,2,18310.89,9155.445,9155.445,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.7184808144087705,0.94110079427229,1,0,0,0,0,1,1.0,47.45,MEDIUM,1,0.203826,29.22,0,LOW,2,2,18310.89,0,32.86,41.54,0.0,2,1872,69.05,1,47.13,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75855,1,8946.41,8946.41,8946.41,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3899205727710034,0.4454357310661148,0,0,0,0,0,1,1.0,31.27,MEDIUM,1,0.33684,92.17,0,MEDIUM,1,1,8946.41,0,20.97,20.97,0.0,1,806,33.2,1,46.05,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75860,1,2733.91,2733.91,2733.91,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1832419733750978,0.4454357310661148,0,0,0,0,0,1,1.0,29.72,MEDIUM,1,0.323634,60.18,0,LOW,1,1,2733.91,0,18.2,18.2,0.0,1,945,24.66,1,37.67,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75867,1,5428.19,5428.19,5428.19,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,26470.0,Bangalore,Karnataka,1,1,0,0.4454357310661148,0.2724577693254279,0.4454357310661148,1,0,0,0,0,0,0.0,25.38,MEDIUM,1,0.193115,22.68,0,LOW,1,1,5428.19,0,34.27,34.27,0.0,1,5254,28.31,1,29.75,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75875,1,13050.47,13050.47,13050.47,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5329455196330686,0.4454357310661148,1,0,0,0,0,1,1.0,52.34,HIGH,1,0.183135,20.41,0,LOW,1,1,13050.47,0,42.33,42.33,0.0,1,2932,39.32,1,46.03,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75883,1,0.1108247,0.1108247,0.1108247,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0038594921132117,0.4454357310661148,0,1,0,0,0,1,1.0,38.37,MEDIUM,1,0.277083,41.78,0,LOW,1,1,0.1108247,1,46.23,46.23,1.0,1,606,17.58,1,40.84,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR75888,1,0.286012,0.286012,0.286012,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0613043964649289,0.4454357310661148,0,0,0,0,0,1,1.0,28.8,MEDIUM,1,0.306942,50.1,0,LOW,1,1,0.286012,0,16.12,16.12,0.0,1,2852,19.78,1,34.45,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75900,1,8314.42,8314.42,8314.42,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3676585747846515,0.4454357310661148,0,0,0,0,0,1,1.0,31.1,MEDIUM,1,0.337782,95.78,0,HIGH,1,1,8314.42,0,21.47,21.47,0.0,1,1874,32.29,1,46.64,MEDIUM,ML_ANOMALY|SUSPICIOUS_NETWORK_COMPONENT
USR75901,1,9824.45,9824.45,9824.45,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4190066002908603,0.4454357310661148,0,0,0,0,0,1,1.0,31.48,MEDIUM,1,0.332747,73.91,0,LOW,1,1,9824.45,1,52.6,52.6,1.0,1,4638,34.45,1,45.8,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR75902,1,23768.35,23768.35,23768.35,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9126300481038148,0.4454357310661148,0,0,0,0,0,1,1.0,35.19,MEDIUM,1,0.321925,57.07,0,LOW,1,1,23768.35,0,29.24,29.24,0.0,1,2639,56.47,1,44.34,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75921,1,10054.25,10054.25,10054.25,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4277324085468173,0.4454357310661148,0,0,0,0,0,1,1.0,31.55,MEDIUM,1,0.333504,77.24,0,LOW,1,1,10054.25,0,21.11,21.11,0.0,1,5015,34.82,0,38.39,MEDIUM,NO_MAJOR_SIGNAL
USR75929,1,9927.32,9927.32,9927.32,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4232017004139165,0.4454357310661148,0,0,0,0,0,1,1.0,31.51,MEDIUM,1,0.332709,73.72,0,LOW,1,1,9927.32,1,55.61,55.61,1.0,1,4746,34.63,1,46.1,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR75934,1,21915.25,21915.25,21915.25,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8456203154715293,0.4454357310661148,1,0,0,0,0,1,1.0,54.68,HIGH,1,0.138165,7.9,0,LOW,1,1,21915.25,0,46.97,46.97,0.0,1,387,53.34,1,46.69,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75937,1,1183.68,1183.68,1183.68,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1300481038147443,0.4454357310661148,1,0,0,0,0,1,1.0,49.32,MEDIUM,1,0.21716,37.69,0,LOW,1,1,1183.68,0,37.61,37.61,0.0,1,1204,22.54,0,40.68,MEDIUM,NO_MAJOR_SIGNAL
USR75942,1,-13705.06,-13705.06,-13705.06,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5551515829511131,0.4454357310661148,0,0,1,0,0,1,1.0,42.5,MEDIUM,1,0.019157,4.12,0,LOW,1,1,13705.06,0,25.01,25.01,0.0,1,4251,40.31,1,35.73,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75946,1,12918.5,12918.5,12918.5,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5284707461684752,0.4454357310661148,0,0,0,0,0,1,1.0,32.3,MEDIUM,1,0.338592,97.65,0,HIGH,1,1,12918.5,0,24.17,24.17,0.0,1,2986,39.14,1,48.63,MEDIUM,ML_ANOMALY|SUSPICIOUS_NETWORK_COMPONENT
USR75947,1,0.2315093,0.2315093,0.2315093,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0531938695603535,0.4454357310661148,0,0,0,0,0,1,1.0,28.74,MEDIUM,1,0.303882,49.54,0,LOW,1,1,0.2315093,0,14.64,14.64,0.0,1,2921,19.48,0,29.13,MEDIUM,NO_MAJOR_SIGNAL
USR75949,1,3916.36,3916.36,3916.36,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.221501286497371,0.4454357310661148,0,0,0,0,0,1,1.0,30.0,MEDIUM,1,0.32756,64.27,0,LOW,1,1,3916.36,1,48.65,48.65,1.0,1,3374,26.21,1,41.84,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR75951,1,15694.22,15694.22,15694.22,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,5849.0,Kolkata,West Bengal,1,1,0,0.4454357310661148,0.6241190289741582,0.4454357310661148,0,0,0,0,0,0,0.5,13.02,LOW,1,0.166596,15.82,0,LOW,1,1,15694.22,0,22.43,22.43,0.0,1,1082,43.38,1,21.91,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR75962,1,16638.47,16638.47,16638.47,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6563933325875377,0.4454357310661148,0,0,0,0,0,1,1.0,33.26,MEDIUM,1,0.335653,87.03,0,MEDIUM,1,1,16638.47,0,26.55,26.55,0.0,1,785,44.82,1,47.84,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75973,1,1131.58,1131.58,1131.58,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,0.0,1.0,0.0,17001.0,kolkata,West Bengal,1,1,1,0.4454357310661148,0.1283141290972144,0.4454357310661148,0,0,0,0,0,1,0.5,24.3,LOW,1,0.151116,10.45,0,LOW,1,1,1131.58,0,15.21,15.21,0.0,1,5313,22.48,0,19.22,LOW,NO_MAJOR_SIGNAL
USR75976,2,25227.05,12613.525,12613.525,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9570981094082112,0.94110079427229,0,0,0,0,0,1,1.0,39.24,MEDIUM,1,0.283719,45.91,0,LOW,2,2,25227.05,0,24.439999999999998,29.36,0.0,2,606,80.13,1,46.22,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75978,1,10468.72,10468.72,10468.72,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.442051683633516,0.4454357310661148,1,0,0,0,0,1,1.0,51.66,HIGH,1,0.192923,22.61,0,LOW,1,1,10468.72,0,41.92,41.92,0.0,1,5317,35.43,0,40.67,MEDIUM,NO_MAJOR_SIGNAL
USR75979,1,21314.94,21314.94,21314.94,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,1.0,0.0,34273.0,Jalandhar,Punjab,1,1,1,0.4454357310661148,0.8233023828168698,0.4454357310661148,0,1,0,0,0,1,0.0,34.52,MEDIUM,1,0.110941,5.55,0,LOW,1,1,21314.94,0,29.2,29.2,0.0,1,314,52.33,1,33.25,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75980,1,18775.7,18775.7,18775.7,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,61873.0,Jalandhar,Punjab,1,1,0,0.4454357310661148,0.7341425215348473,0.4454357310661148,0,0,0,0,0,0,0.5,13.85,LOW,1,0.169356,17.18,0,LOW,1,1,18775.7,0,27.68,27.68,0.0,1,188,48.26,1,23.65,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR75984,2,36084.72,18042.36,18042.36,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.98484170488869,0.94110079427229,0,0,0,0,0,1,1.0,39.44,MEDIUM,1,0.281965,44.31,0,LOW,2,2,36084.72,0,27.189999999999998,29.89,0.0,2,769,83.85,1,46.66,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75989,4,28073.1833704,7018.2958426,6699.974999999999,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.999608457321848,0.9666629376887796,0.999608457321848,0,0,0,0,0,1,1.0,39.75,MEDIUM,1,0.275693,41.4,0,LOW,4,4,28073.183370400002,0,21.36,25.55,0.0,4,966,90.04,1,46.28,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR75997,1,12291.44,12291.44,12291.44,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5056494014990491,0.4454357310661148,0,0,0,0,0,1,1.0,32.13,MEDIUM,1,0.339044,99.09,0,HIGH,1,1,12291.44,1,52.6,52.6,1.0,1,5318,38.15,1,51.56,HIGH,ML_ANOMALY|HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
