component_id,node_count,user_count,merchant_count,edge_count,density
2821,3,2,1,2,1.0
2822,5,4,1,4,1.0
2823,5,3,2,4,0.666667
2824,3,2,1,2,1.0
2825,3,2,1,2,1.0
2826,5,4,1,4,1.0
2827,2,1,1,1,1.0
2828,3,2,1,2,1.0
2829,3,2,1,2,1.0
2830,3,2,1,2,1.0
2831,6,5,1,5,1.0
2832,6,5,1,5,1.0
2833,12,9,3,11,0.407407
2834,5,4,1,4,1.0
2835,15,11,4,14,0.318182
2836,3,2,1,2,1.0
2837,15,10,5,14,0.28
2838,6,4,2,5,0.625
2839,8,6,2,7,0.583333
2840,4,3,1,3,1.0
2841,4,3,1,3,1.0
2842,5,3,2,4,0.666667
2843,3,2,1,2,1.0
2844,4,3,1,3,1.0
2845,4,3,1,3,1.0
2846,2,1,1,1,1.0
2847,3,2,1,2,1.0
2848,3,2,1,2,1.0
2849,3,2,1,2,1.0
2850,7,6,1,6,1.0
2851,12,9,3,11,0.407407
2852,19,14,5,18,0.257143
2853,4,3,1,3,1.0
2854,4,3,1,3,1.0
2855,4,3,1,3,1.0
2856,2,1,1,1,1.0
2857,7,5,2,6,0.6
2858,10,8,2,9,0.5625
2859,5,3,2,4,0.666667
2860,3,2,1,2,1.0
2861,2,1,1,1,1.0
2862,6,4,2,5,0.625
2863,5,3,2,4,0.666667
2864,5,4,1,4,1.0
2865,13,10,3,12,0.4
2866,3,2,1,2,1.0
2867,3,2,1,2,1.0
2868,2,1,1,1,1.0
2869,5,4,1,4,1.0
2870,4,3,1,3,1.0
2871,5,3,2,4,0.666667
2872,4,3,1,3,1.0
2873,9,7,2,8,0.571429
2874,3,2,1,2,1.0
2875,4,3,1,3,1.0
2876,2,1,1,1,1.0
2877,3,2,1,2,1.0
2878,4,3,1,3,1.0
2879,3,2,1,2,1.0
2880,4,3,1,3,1.0
2881,2,1,1,1,1.0
2882,3,2,1,2,1.0
2883,3,2,1,2,1.0
2884,4,3,1,3,1.0
2885,4,3,1,3,1.0
2886,3,2,1,2,1.0
2887,5,4,1,4,1.0
2888,4,3,1,3,1.0
2889,2,1,1,1,1.0
2890,3,2,1,2,1.0
2891,5,4,1,4,1.0
2892,3,2,1,2,1.0
2893,4,3,1,3,1.0
2894,2,1,1,1,1.0
2895,3,2,1,2,1.0
2896,2,1,1,1,1.0
2897,3,2,1,2,1.0
2898,6,4,2,5,0.625
2899,3,2,1,2,1.0
2900,2,1,1,1,1.0
2901,5,3,2,4,0.666667
2902,9,5,4,8,0.4
2903,2,1,1,1,1.0
2904,11,9,2,10,0.555556
2905,3,2,1,2,1.0
2906,4,3,1,3,1.0
2907,3,2,1,2,1.0
2908,4,3,1,3,1.0
2909,5,3,2,4,0.666667
2910,3,2,1,2,1.0
2911,6,4,2,5,0.625
2912,4,3,1,3,1.0
2913,5,4,1,4,1.0
2914,2,1,1,1,1.0
2915,3,2,1,2,1.0
2916,3,2,1,2,1.0
2917,4,3,1,3,1.0
2918,3,2,1,2,1.0
2919,3,2,1,2,1.0
2920,11,8,3,10,0.416667
2921,3,2,1,2,1.0
2922,7,5,2,6,0.6
2923,2,1,1,1,1.0
2924,2,1,1,1,1.0
2925,2,1,1,1,1.0
2926,3,2,1,2,1.0
2927,3,2,1,2,1.0
2928,4,3,1,3,1.0
2929,5,4,1,4,1.0
2930,6,4,2,5,0.625
2931,4,3,1,3,1.0
2932,7,6,1,6,1.0
2933,3,2,1,2,1.0
2934,3,2,1,2,1.0
2935,4,3,1,3,1.0
2936,3,2,1,2,1.0
2937,3,2,1,2,1.0
2938,3,2,1,2,1.0
2939,2,1,1,1,1.0
2940,3,2,1,2,1.0
2941,9,6,3,8,0.444444
2942,4,2,2,3,0.75
2943,4,3,1,3,1.0
2944,4,3,1,3,1.0
2945,9,6,3,8,0.444444
2946,4,3,1,3,1.0
2947,9,6,3,8,0.444444
2948,4,3,1,3,1.0
2949,5,4,1,4,1.0
2950,7,5,2,6,0.6
2951,4,3,1,3,1.0
2952,3,2,1,2,1.0
2953,3,2,1,2,1.0
2954,4,3,1,3,1.0
2955,3,2,1,2,1.0
2956,3,2,1,2,1.0
2957,4,3,1,3,1.0
2958,4,3,1,3,1.0
2959,2,1,1,1,1.0
2960,3,2,1,2,1.0
2961,9,6,3,8,0.444444
2962,2,1,1,1,1.0
2963,2,1,1,1,1.0
2964,3,2,1,2,1.0
2965,3,2,1,2,1.0
2966,4,3,1,3,1.0
2967,3,2,1,2,1.0
2968,6,4,2,5,0.625
2969,2,1,1,1,1.0
2970,3,2,1,2,1.0
2971,5,4,1,4,1.0
2972,2,1,1,1,1.0
2973,6,5,1,5,1.0
2974,7,5,2,6,0.6
2975,5,4,1,4,1.0
2976,5,4,1,4,1.0
2977,5,4,1,4,1.0
2978,11,8,3,10,0.416667
2979,3,2,1,2,1.0
2980,8,7,1,7,1.0
2981,4,3,1,3,1.0
2982,2,1,1,1,1.0
2983,2,1,1,1,1.0
2984,4,3,1,3,1.0
2985,3,2,1,2,1.0
2986,5,4,1,4,1.0
2987,4,3,1,3,1.0
2988,4,3,1,3,1.0
2989,5,4,1,4,1.0
2990,2,1,1,1,1.0
2991,5,4,1,4,1.0
2992,7,4,3,6,0.5
2993,2,1,1,1,1.0
2994,5,4,1,4,1.0
2995,3,2,1,2,1.0
2996,4,3,1,3,1.0
2997,4,3,1,3,1.0
2998,4,3,1,3,1.0
2999,2,1,1,1,1.0
3000,2,1,1,1,1.0
3001,4,3,1,3,1.0
3002,3,2,1,2,1.0
3003,2,1,1,1,1.0
3004,6,4,2,5,0.625
3005,4,3,1,3,1.0
3006,2,1,1,1,1.0
3007,4,3,1,3,1.0
3008,8,6,2,7,0.583333
3009,2,1,1,1,1.0
3010,3,2,1,2,1.0
3011,2,1,1,1,1.0
3012,3,2,1,2,1.0
3013,3,2,1,2,1.0
3014,8,6,2,7,0.583333
3015,4,3,1,3,1.0
3016,8,6,2,7,0.583333
3017,3,2,1,2,1.0
3018,3,2,1,2,1.0
3019,6,4,2,5,0.625
3020,8,6,2,7,0.583333
3021,2,1,1,1,1.0
3022,6,5,1,5,1.0
3023,3,2,1,2,1.0
3024,3,2,1,2,1.0
3025,5,3,2,4,0.666667
3026,15,9,6,14,0.259259
3027,5,4,1,4,1.0
3028,11,8,3,10,0.416667
3029,4,3,1,3,1.0
3030,4,2,2,3,0.75
3031,3,2,1,2,1.0
3032,3,2,1,2,1.0
3033,2,1,1,1,1.0
3034,2,1,1,1,1.0
3035,4,3,1,3,1.0
3036,3,2,1,2,1.0
3037,4,3,1,3,1.0
3038,2,1,1,1,1.0
3039,5,4,1,4,1.0
3040,3,2,1,2,1.0
3041,5,4,1,4,1.0
3042,4,3,1,3,1.0
3043,2,1,1,1,1.0
3044,2,1,1,1,1.0
3045,2,1,1,1,1.0
3046,8,5,3,7,0.466667
3047,4,3,1,3,1.0
3048,3,2,1,2,1.0
3049,3,2,1,2,1.0
3050,2,1,1,1,1.0
3051,3,2,1,2,1.0
3052,4,3,1,3,1.0
3053,3,2,1,2,1.0
3054,4,3,1,3,1.0
3055,2,1,1,1,1.0
3056,2,1,1,1,1.0
3057,2,1,1,1,1.0
3058,3,2,1,2,1.0
3059,2,1,1,1,1.0
3060,4,3,1,3,1.0
3061,2,1,1,1,1.0
3062,7,5,2,6,0.6
3063,3,2,1,2,1.0
3064,2,1,1,1,1.0
3065,4,3,1,3,1.0
3066,5,4,1,4,1.0
3067,4,3,1,3,1.0
3068,2,1,1,1,1.0
3069,3,2,1,2,1.0
3070,2,1,1,1,1.0
3071,4,3,1,3,1.0
3072,4,2,2,3,0.75
3073,3,2,1,2,1.0
3074,6,4,2,5,0.625
3075,8,6,2,7,0.583333
3076,4,3,1,3,1.0
3077,4,3,1,3,1.0
3078,8,5,3,7,0.466667
3079,4,3,1,3,1.0
3080,3,2,1,2,1.0
3081,2,1,1,1,1.0
3082,4,3,1,3,1.0
3083,2,1,1,1,1.0
3084,5,4,1,4,1.0
3085,4,3,1,3,1.0
3086,4,3,1,3,1.0
3087,2,1,1,1,1.0
3088,3,2,1,2,1.0
3089,6,5,1,5,1.0
3090,4,3,1,3,1.0
3091,3,2,1,2,1.0
3092,4,3,1,3,1.0
3093,7,6,1,6,1.0
3094,2,1,1,1,1.0
3095,7,5,2,6,0.6
3096,4,3,1,3,1.0
3097,4,3,1,3,1.0
3098,4,3,1,3,1.0
3099,3,2,1,2,1.0
3100,4,3,1,3,1.0
3101,3,2,1,2,1.0
3102,6,4,2,5,0.625
3103,3,2,1,2,1.0
3104,6,5,1,5,1.0
3105,3,2,1,2,1.0
3106,3,2,1,2,1.0
3107,2,1,1,1,1.0
3108,9,6,3,8,0.444444
3109,2,1,1,1,1.0
3110,4,3,1,3,1.0
3111,4,2,2,3,0.75
3112,3,2,1,2,1.0
3113,3,2,1,2,1.0
3114,3,2,1,2,1.0
3115,3,2,1,2,1.0
3116,2,1,1,1,1.0
3117,3,2,1,2,1.0
3118,5,4,1,4,1.0
3119,3,2,1,2,1.0
3120,6,4,2,5,0.625
3121,8,5,3,7,0.466667
3122,4,2,2,3,0.75
3123,2,1,1,1,1.0
3124,2,1,1,1,1.0
3125,3,2,1,2,1.0
3126,4,3,1,3,1.0
3127,2,1,1,1,1.0
3128,12,9,3,11,0.407407
3129,9,6,3,8,0.444444
3130,3,2,1,2,1.0
3131,4,3,1,3,1.0
3132,4,3,1,3,1.0
3133,3,2,1,2,1.0
3134,3,2,1,2,1.0
3135,8,5,3,7,0.466667
3136,4,3,1,3,1.0
3137,3,2,1,2,1.0
3138,4,3,1,3,1.0
3139,3,2,1,2,1.0
3140,4,3,1,3,1.0
3141,3,2,1,2,1.0
3142,3,2,1,2,1.0
3143,2,1,1,1,1.0
3144,6,5,1,5,1.0
3145,7,5,2,6,0.6
3146,3,2,1,2,1.0
3147,3,2,1,2,1.0
3148,5,4,1,4,1.0
3149,7,5,2,6,0.6
3150,4,3,1,3,1.0
3151,3,2,1,2,1.0
3152,5,4,1,4,1.0
3153,5,4,1,4,1.0
3154,4,3,1,3,1.0
3155,3,2,1,2,1.0
3156,3,2,1,2,1.0
3157,2,1,1,1,1.0
3158,2,1,1,1,1.0
3159,6,5,1,5,1.0
3160,2,1,1,1,1.0
3161,3,2,1,2,1.0
3162,5,4,1,4,1.0
3163,2,1,1,1,1.0
3164,5,4,1,4,1.0
3165,3,2,1,2,1.0
3166,3,2,1,2,1.0
3167,3,2,1,2,1.0
3168,8,6,2,7,0.583333
3169,5,4,1,4,1.0
3170,2,1,1,1,1.0
3171,2,1,1,1,1.0
3172,3,2,1,2,1.0
3173,4,3,1,3,1.0
3174,4,3,1,3,1.0
3175,4,3,1,3,1.0
3176,2,1,1,1,1.0
3177,5,4,1,4,1.0
3178,2,1,1,1,1.0
3179,4,3,1,3,1.0
3180,3,2,1,2,1.0
3181,4,2,2,3,0.75
3182,3,2,1,2,1.0
3183,4,3,1,3,1.0
3184,2,1,1,1,1.0
3185,3,2,1,2,1.0
3186,2,1,1,1,1.0
3187,3,2,1,2,1.0
3188,2,1,1,1,1.0
3189,7,6,1,6,1.0
3190,7,5,2,6,0.6
3191,9,7,2,8,0.571429
3192,5,4,1,4,1.0
3193,3,2,1,2,1.0
3194,3,2,1,2,1.0
3195,5,4,1,4,1.0
3196,4,3,1,3,1.0
3197,5,4,1,4,1.0
3198,2,1,1,1,1.0
3199,4,3,1,3,1.0
3200,3,2,1,2,1.0
3201,6,4,2,5,0.625
3202,2,1,1,1,1.0
3203,5,4,1,4,1.0
3204,3,2,1,2,1.0
3205,6,5,1,5,1.0
3206,2,1,1,1,1.0
3207,5,4,1,4,1.0
3208,3,2,1,2,1.0
3209,4,3,1,3,1.0
3210,2,1,1,1,1.0
3211,3,2,1,2,1.0
3212,2,1,1,1,1.0
3213,6,5,1,5,1.0
3214,2,1,1,1,1.0
3215,2,1,1,1,1.0
3216,3,2,1,2,1.0
3217,4,3,1,3,1.0
3218,5,4,1,4,1.0
3219,4,3,1,3,1.0
3220,3,2,1,2,1.0
3221,4,3,1,3,1.0
3222,2,1,1,1,1.0
3223,3,2,1,2,1.0
3224,3,2,1,2,1.0
3225,6,4,2,5,0.625
3226,5,3,2,4,0.666667
3227,3,2,1,2,1.0
3228,4,2,2,3,0.75
3229,4,3,1,3,1.0
3230,3,2,1,2,1.0
3231,8,6,2,7,0.583333
3232,9,8,1,8,1.0
3233,2,1,1,1,1.0
3234,2,1,1,1,1.0
3235,3,2,1,2,1.0
3236,4,3,1,3,1.0
3237,6,4,2,5,0.625
3238,12,9,3,11,0.407407
3239,2,1,1,1,1.0
3240,5,4,1,4,1.0
3241,4,2,2,3,0.75
3242,3,2,1,2,1.0
3243,2,1,1,1,1.0
3244,2,1,1,1,1.0
3245,3,2,1,2,1.0
3246,3,2,1,2,1.0
3247,4,3,1,3,1.0
3248,3,2,1,2,1.0
3249,2,1,1,1,1.0
3250,2,1,1,1,1.0
3251,4,3,1,3,1.0
3252,4,3,1,3,1.0
3253,3,2,1,2,1.0
3254,3,2,1,2,1.0
3255,3,2,1,2,1.0
3256,4,3,1,3,1.0
3257,3,2,1,2,1.0
3258,3,2,1,2,1.0
3259,2,1,1,1,1.0
3260,3,2,1,2,1.0
3261,3,2,1,2,1.0
3262,3,2,1,2,1.0
3263,2,1,1,1,1.0
3264,2,1,1,1,1.0
3265,6,4,2,5,0.625
3266,3,2,1,2,1.0
3267,5,3,2,4,0.666667
3268,6,5,1,5,1.0
3269,2,1,1,1,1.0
3270,6,5,1,5,1.0
3271,4,3,1,3,1.0
3272,3,2,1,2,1.0
3273,2,1,1,1,1.0
3274,4,3,1,3,1.0
3275,2,1,1,1,1.0
3276,5,4,1,4,1.0
3277,2,1,1,1,1.0
3278,3,2,1,2,1.0
3279,3,2,1,2,1.0
3280,2,1,1,1,1.0
3281,4,3,1,3,1.0
3282,2,1,1,1,1.0
3283,3,2,1,2,1.0
3284,2,1,1,1,1.0
3285,4,3,1,3,1.0
3286,2,1,1,1,1.0
3287,5,3,2,4,0.666667
3288,4,3,1,3,1.0
3289,2,1,1,1,1.0
3290,3,2,1,2,1.0
3291,3,2,1,2,1.0
3292,4,3,1,3,1.0
3293,3,2,1,2,1.0
3294,6,4,2,5,0.625
3295,2,1,1,1,1.0
3296,2,1,1,1,1.0
3297,3,2,1,2,1.0
3298,2,1,1,1,1.0
3299,9,6,3,8,0.444444
3300,2,1,1,1,1.0
3301,3,2,1,2,1.0
3302,2,1,1,1,1.0
3303,3,2,1,2,1.0
3304,2,1,1,1,1.0
3305,3,2,1,2,1.0
3306,4,2,2,3,0.75
3307,6,5,1,5,1.0
3308,6,4,2,5,0.625
3309,2,1,1,1,1.0
3310,2,1,1,1,1.0
3311,3,2,1,2,1.0
3312,4,3,1,3,1.0
3313,2,1,1,1,1.0
3314,5,4,1,4,1.0
3315,2,1,1,1,1.0
3316,4,3,1,3,1.0
3317,6,4,2,5,0.625
3318,4,3,1,3,1.0
3319,7,5,2,6,0.6
3320,3,2,1,2,1.0
3321,2,1,1,1,1.0
3322,3,2,1,2,1.0
3323,2,1,1,1,1.0
3324,3,2,1,2,1.0
3325,2,1,1,1,1.0
3326,4,2,2,3,0.75
3327,4,3,1,3,1.0
3328,3,2,1,2,1.0
3329,4,3,1,3,1.0
3330,4,2,2,3,0.75
3331,3,2,1,2,1.0
3332,4,2,2,3,0.75
3333,2,1,1,1,1.0
3334,4,2,2,3,0.75
3335,4,3,1,3,1.0
3336,5,4,1,4,1.0
3337,3,2,1,2,1.0
3338,3,2,1,2,1.0
3339,2,1,1,1,1.0
3340,3,2,1,2,1.0
3341,7,5,2,6,0.6
3342,21,15,6,20,0.222222
3343,2,1,1,1,1.0
3344,2,1,1,1,1.0
3345,2,1,1,1,1.0
3346,4,3,1,3,1.0
3347,2,1,1,1,1.0
3348,5,4,1,4,1.0
3349,2,1,1,1,1.0
3350,3,2,1,2,1.0
3351,6,5,1,5,1.0
3352,2,1,1,1,1.0
3353,3,2,1,2,1.0
3354,4,3,1,3,1.0
3355,3,2,1,2,1.0
3356,4,3,1,3,1.0
3357,3,2,1,2,1.0
3358,2,1,1,1,1.0
3359,5,4,1,4,1.0
3360,5,4,1,4,1.0
3361,2,1,1,1,1.0
3362,4,3,1,3,1.0
3363,3,2,1,2,1.0
3364,2,1,1,1,1.0
3365,4,3,1,3,1.0
3366,6,4,2,5,0.625
3367,4,3,1,3,1.0
3368,3,2,1,2,1.0
3369,5,3,2,4,0.666667
3370,4,3,1,3,1.0
3371,3,2,1,2,1.0
3372,2,1,1,1,1.0
3373,3,2,1,2,1.0
3374,6,5,1,5,1.0
3375,2,1,1,1,1.0
3376,4,3,1,3,1.0
3377,6,4,2,5,0.625
3378,8,6,2,7,0.583333
3379,12,9,3,11,0.407407
3380,2,1,1,1,1.0
3381,4,3,1,3,1.0
3382,5,3,2,4,0.666667
3383,3,2,1,2,1.0
3384,6,4,2,5,0.625
3385,3,2,1,2,1.0
3386,4,3,1,3,1.0
3387,3,2,1,2,1.0
3388,4,3,1,3,1.0
3389,4,3,1,3,1.0
3390,5,4,1,4,1.0
3391,3,2,1,2,1.0
3392,11,8,3,10,0.416667
3393,3,2,1,2,1.0
3394,3,2,1,2,1.0
3395,3,2,1,2,1.0
3396,5,4,1,4,1.0
3397,2,1,1,1,1.0
3398,6,4,2,5,0.625
3399,2,1,1,1,1.0
3400,2,1,1,1,1.0
3401,2,1,1,1,1.0
3402,5,4,1,4,1.0
3403,2,1,1,1,1.0
3404,2,1,1,1,1.0
3405,3,2,1,2,1.0
3406,3,2,1,2,1.0
3407,2,1,1,1,1.0
3408,7,5,2,6,0.6
3409,2,1,1,1,1.0
3410,2,1,1,1,1.0
3411,9,6,3,8,0.444444
3412,3,2,1,2,1.0
3413,5,3,2,4,0.666667
3414,3,2,1,2,1.0
3415,2,1,1,1,1.0
3416,6,4,2,5,0.625
3417,9,6,3,8,0.444444
3418,4,3,1,3,1.0
3419,3,2,1,2,1.0
3420,3,2,1,2,1.0
3421,2,1,1,1,1.0
3422,3,2,1,2,1.0
3423,2,1,1,1,1.0
3424,2,1,1,1,1.0
3425,5,3,2,4,0.666667
3426,2,1,1,1,1.0
3427,2,1,1,1,1.0
3428,2,1,1,1,1.0
3429,3,2,1,2,1.0
3430,2,1,1,1,1.0
3431,3,2,1,2,1.0
3432,6,5,1,5,1.0
3433,3,2,1,2,1.0
3434,4,3,1,3,1.0
3435,2,1,1,1,1.0
3436,5,4,1,4,1.0
3437,3,2,1,2,1.0
3438,2,1,1,1,1.0
3439,3,1,2,2,1.0
3440,4,3,1,3,1.0
3441,3,2,1,2,1.0
3442,5,4,1,4,1.0
3443,4,3,1,3,1.0
3444,4,3,1,3,1.0
3445,12,7,5,11,0.314286
3446,3,2,1,2,1.0
3447,3,2,1,2,1.0
3448,3,2,1,2,1.0
3449,3,2,1,2,1.0
3450,2,1,1,1,1.0
3451,2,1,1,1,1.0
3452,4,3,1,3,1.0
3453,4,3,1,3,1.0
3454,3,2,1,2,1.0
3455,2,1,1,1,1.0
3456,3,2,1,2,1.0
3457,2,1,1,1,1.0
3458,7,4,3,6,0.5
3459,8,6,2,7,0.583333
3460,3,2,1,2,1.0
3461,4,3,1,3,1.0
3462,10,7,3,9,0.428571
3463,2,1,1,1,1.0
3464,5,3,2,4,0.666667
3465,2,1,1,1,1.0
3466,4,3,1,3,1.0
3467,5,3,2,4,0.666667
3468,4,3,1,3,1.0
3469,2,1,1,1,1.0
3470,3,2,1,2,1.0
3471,3,2,1,2,1.0
3472,3,2,1,2,1.0
3473,3,2,1,2,1.0
3474,2,1,1,1,1.0
3475,4,3,1,3,1.0
3476,3,2,1,2,1.0
3477,4,3,1,3,1.0
3478,4,3,1,3,1.0
3479,6,4,2,5,0.625
3480,4,3,1,3,1.0
3481,2,1,1,1,1.0
3482,5,4,1,4,1.0
3483,6,4,2,5,0.625
3484,3,2,1,2,1.0
3485,6,4,2,5,0.625
3486,8,6,2,7,0.583333
3487,5,4,1,4,1.0
3488,2,1,1,1,1.0
3489,2,1,1,1,1.0
3490,2,1,1,1,1.0
3491,2,1,1,1,1.0
3492,2,1,1,1,1.0
3493,3,2,1,2,1.0
3494,3,2,1,2,1.0
3495,2,1,1,1,1.0
3496,2,1,1,1,1.0
3497,2,1,1,1,1.0
3498,4,3,1,3,1.0
3499,4,3,1,3,1.0
3500,5,3,2,4,0.666667
3501,2,1,1,1,1.0
3502,3,2,1,2,1.0
3503,3,2,1,2,1.0
3504,3,2,1,2,1.0
3505,2,1,1,1,1.0
3506,2,1,1,1,1.0
3507,3,2,1,2,1.0
3508,4,3,1,3,1.0
3509,3,2,1,2,1.0
3510,4,3,1,3,1.0
3511,2,1,1,1,1.0
3512,6,5,1,5,1.0
3513,3,2,1,2,1.0
3514,2,1,1,1,1.0
3515,3,2,1,2,1.0
3516,4,3,1,3,1.0
3517,3,1,2,2,1.0
3518,5,4,1,4,1.0
3519,8,6,2,7,0.583333
3520,5,4,1,4,1.0
3521,2,1,1,1,1.0
3522,3,2,1,2,1.0
3523,5,3,2,4,0.666667
3524,2,1,1,1,1.0
3525,10,6,4,9,0.375
3526,2,1,1,1,1.0
3527,5,3,2,4,0.666667
3528,5,4,1,4,1.0
3529,4,3,1,3,1.0
3530,4,3,1,3,1.0
3531,5,4,1,4,1.0
3532,3,2,1,2,1.0
3533,4,3,1,3,1.0
3534,5,3,2,4,0.666667
3535,2,1,1,1,1.0
3536,5,3,2,4,0.666667
3537,3,2,1,2,1.0
3538,5,4,1,4,1.0
3539,3,2,1,2,1.0
3540,2,1,1,1,1.0
3541,4,3,1,3,1.0
3542,4,3,1,3,1.0
3543,3,2,1,2,1.0
3544,6,5,1,5,1.0
3545,7,5,2,6,0.6
3546,2,1,1,1,1.0
3547,5,4,1,4,1.0
3548,4,3,1,3,1.0
3549,2,1,1,1,1.0
3550,5,4,1,4,1.0
3551,3,2,1,2,1.0
3552,4,2,2,3,0.75
3553,3,2,1,2,1.0
3554,3,1,2,2,1.0
3555,8,5,3,7,0.466667
3556,9,6,3,8,0.444444
3557,4,3,1,3,1.0
3558,4,3,1,3,1.0
3559,2,1,1,1,1.0
3560,3,2,1,2,1.0
3561,5,3,2,4,0.666667
3562,2,1,1,1,1.0
3563,2,1,1,1,1.0
3564,6,4,2,5,0.625
3565,3,2,1,2,1.0
3566,5,4,1,4,1.0
3567,3,2,1,2,1.0
3568,11,7,4,10,0.357143
3569,3,2,1,2,1.0
3570,3,2,1,2,1.0
3571,2,1,1,1,1.0
3572,8,6,2,7,0.583333
3573,2,1,1,1,1.0
3574,6,4,2,5,0.625
3575,3,2,1,2,1.0
3576,4,3,1,3,1.0
3577,9,7,2,8,0.571429
3578,5,4,1,4,1.0
3579,3,2,1,2,1.0
3580,4,3,1,3,1.0
3581,2,1,1,1,1.0
3582,6,4,2,5,0.625
3583,2,1,1,1,1.0
3584,2,1,1,1,1.0
3585,5,4,1,4,1.0
3586,4,3,1,3,1.0
3587,3,2,1,2,1.0
3588,4,3,1,3,1.0
3589,4,2,2,3,0.75
3590,3,2,1,2,1.0
3591,7,5,2,6,0.6
3592,2,1,1,1,1.0
3593,3,2,1,2,1.0
3594,3,2,1,2,1.0
3595,3,2,1,2,1.0
3596,4,3,1,3,1.0
3597,5,4,1,4,1.0
3598,2,1,1,1,1.0
3599,5,3,2,4,0.666667
3600,4,3,1,3,1.0
3601,2,1,1,1,1.0
3602,4,3,1,3,1.0
3603,6,5,1,5,1.0
3604,9,7,2,8,0.571429
3605,2,1,1,1,1.0
3606,6,4,2,5,0.625
3607,7,5,2,6,0.6
3608,3,2,1,2,1.0
3609,3,2,1,2,1.0
3610,3,2,1,2,1.0
3611,3,2,1,2,1.0
3612,3,2,1,2,1.0
3613,5,3,2,4,0.666667
3614,5,3,2,4,0.666667
3615,2,1,1,1,1.0
3616,3,2,1,2,1.0
3617,2,1,1,1,1.0
3618,3,2,1,2,1.0
3619,3,2,1,2,1.0
3620,4,3,1,3,1.0
3621,3,2,1,2,1.0
3622,4,3,1,3,1.0
3623,4,3,1,3,1.0
3624,3,2,1,2,1.0
3625,3,2,1,2,1.0
3626,3,2,1,2,1.0
3627,2,1,1,1,1.0
3628,2,1,1,1,1.0
3629,2,1,1,1,1.0
3630,4,3,1,3,1.0
3631,4,3,1,3,1.0
3632,3,2,1,2,1.0
3633,4,3,1,3,1.0
3634,2,1,1,1,1.0
3635,3,2,1,2,1.0
3636,4,3,1,3,1.0
3637,6,5,1,5,1.0
3638,2,1,1,1,1.0
3639,3,2,1,2,1.0
3640,3,2,1,2,1.0
3641,6,4,2,5,0.625
3642,3,2,1,2,1.0
3643,2,1,1,1,1.0
3644,4,3,1,3,1.0
3645,4,3,1,3,1.0
3646,2,1,1,1,1.0
3647,2,1,1,1,1.0
3648,8,6,2,7,0.583333
3649,2,1,1,1,1.0
3650,3,2,1,2,1.0
3651,3,2,1,2,1.0
3652,3,2,1,2,1.0
3653,5,4,1,4,1.0
3654,4,3,1,3,1.0
3655,5,4,1,4,1.0
3656,4,3,1,3,1.0
3657,2,1,1,1,1.0
3658,2,1,1,1,1.0
3659,3,2,1,2,1.0
3660,2,1,1,1,1.0
3661,2,1,1,1,1.0
3662,3,2,1,2,1.0
3663,3,2,1,2,1.0
3664,3,2,1,2,1.0
3665,4,3,1,3,1.0
3666,4,3,1,3,1.0
3667,2,1,1,1,1.0
3668,2,1,1,1,1.0
3669,3,2,1,2,1.0
3670,26,19,7,25,0.18797
3671,2,1,1,1,1.0
3672,3,2,1,2,1.0
3673,4,3,1,3,1.0
3674,5,4,1,4,1.0
3675,2,1,1,1,1.0
3676,2,1,1,1,1.0
3677,4,3,1,3,1.0
3678,2,1,1,1,1.0
3679,8,5,3,7,0.466667
3680,2,1,1,1,1.0
3681,4,3,1,3,1.0
3682,2,1,1,1,1.0
3683,4,3,1,3,1.0
3684,4,3,1,3,1.0
3685,7,5,2,6,0.6
3686,4,3,1,3,1.0
3687,3,2,1,2,1.0
3688,3,2,1,2,1.0
3689,3,2,1,2,1.0
3690,5,4,1,4,1.0
3691,4,3,1,3,1.0
3692,3,2,1,2,1.0
3693,4,3,1,3,1.0
3694,4,3,1,3,1.0
3695,5,4,1,4,1.0
3696,3,2,1,2,1.0
3697,2,1,1,1,1.0
3698,3,2,1,2,1.0
3699,2,1,1,1,1.0
3700,6,4,2,5,0.625
3701,5,4,1,4,1.0
3702,2,1,1,1,1.0
3703,4,3,1,3,1.0
3704,4,3,1,3,1.0
3705,4,3,1,3,1.0
3706,6,5,1,5,1.0
3707,2,1,1,1,1.0
3708,2,1,1,1,1.0
3709,3,2,1,2,1.0
3710,2,1,1,1,1.0
3711,2,1,1,1,1.0
3712,5,4,1,4,1.0
3713,4,2,2,3,0.75
3714,2,1,1,1,1.0
3715,3,2,1,2,1.0
3716,3,2,1,2,1.0
3717,2,1,1,1,1.0
3718,7,5,2,6,0.6
3719,3,2,1,2,1.0
3720,4,3,1,3,1.0
3721,2,1,1,1,1.0
3722,5,3,2,4,0.666667
3723,3,1,2,2,1.0
3724,3,2,1,2,1.0
3725,3,2,1,2,1.0
3726,2,1,1,1,1.0
3727,2,1,1,1,1.0
3728,3,2,1,2,1.0
3729,4,2,2,3,0.75
3730,3,2,1,2,1.0
3731,2,1,1,1,1.0
3732,2,1,1,1,1.0
3733,3,2,1,2,1.0
3734,4,3,1,3,1.0
3735,5,4,1,4,1.0
3736,3,2,1,2,1.0
3737,2,1,1,1,1.0
3738,3,2,1,2,1.0
3739,5,3,2,4,0.666667
3740,3,2,1,2,1.0
3741,3,2,1,2,1.0
3742,2,1,1,1,1.0
3743,2,1,1,1,1.0
3744,2,1,1,1,1.0
3745,2,1,1,1,1.0
3746,2,1,1,1,1.0
