merchant_id,txn_count,total_transaction_value,avg_transaction_value,unique_users,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failure_rate,pending_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,merchant_name,merchant_category,business_type,merchant_city,merchant_state,merchant_status,declared_avg_ticket_size,master_mcc,merchant_match_flag,suspended_flag,blocked_flag,ticket_deviation,ticket_deviation_abs,txn_count_percentile,user_count_percentile,transaction_value_percentile,high_failure_flag,high_pending_flag,negative_transaction_flag,high_chargeback_flag,critical_chargeback_flag,inactive_flag,ticket_deviation_risk,user_to_txn_ratio,high_user_concentration_flag,merchant_risk_score,risk_band,ml_anomaly_prediction,ml_decision_score,ml_anomaly_percentile,ml_anomaly_flag,ml_anomaly_band
MCH8240,2,20355.02,10177.51,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sur LLC,Pharmacies,partnership,lucknow,Uttar Pradesh,ACTIVE,1777.69,5912.0,1,0,0,4.725132053395136,4.725132053395136,0.4191404794435474,0.4191404794435474,0.4250403676561918,0,0,0,0,0,0,2.206378127844818e-05,1.0,0,4.22,LOW,1,0.267973,70.39,0,LOW
MCH8242,2,24588.55,12294.275,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Choudhary-Pall,Hotel,PRIVATE_LIMITED,Ludhiana,Punjab,ACTIVE,607.04,7011.0,1,0,0,19.252825184501848,19.252825184501848,0.4191404794435474,0.4191404794435474,0.5398087194137374,1,0,0,0,0,0,8.990015920461403e-05,1.0,0,14.8,LOW,1,0.177345,30.39,0,LOW
MCH8244,3,44522.93,14840.976666666667,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8274748478449881,0,0,0,0,0,0,0.0,1.0,0,7.56,LOW,1,0.273282,97.33,0,HIGH
MCH8245,1,11138.54,11138.54,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dhillon, Saran and Kalita",HOTEL_LODGING,PARTNERSHIP,Ludhiana,Punjab,ACTIVE,0.2778,7011.0,1,0,0,40094.53635709144,40094.53635709144,0.133461681778661,0.133461681778661,0.2128928083467892,0,0,0,0,0,0,0.1872195465961672,1.0,0,4.54,LOW,1,0.142881,21.4,0,LOW
MCH8246,5,76735.29000000001,15347.058,5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.9454105080114272,0.9454105080114272,0.9817413985840268,0,0,0,0,0,0,0.0,1.0,0,9.64,LOW,1,0.271719,85.3,0,MEDIUM
MCH8247,6,65137.66656,10856.27776,6,4,1,0,0,0.1666666666666666,0.0,0.0,1.0,0.1837,0.0,0.0,0.1666666666666666,"Pandya, Muni and Hora",phone service,Partnership,Lucknow,Uttar Pradesh,ACTIVE,1396.47,8140.0,1,0,0,6.774085916632652,6.774085916632652,0.9825487517078624,0.9825487517078624,0.9525524779530492,0,0,0,1,0,0,3.163127471085311e-05,1.0,1,17.18,LOW,1,0.133029,19.87,0,LOW
MCH8248,3,43261.68,14420.56,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8150540305552105,0,1,0,0,0,0,0.0,1.0,0,10.83,LOW,1,0.21298,45.21,0,LOW
MCH8249,3,34056.07,11352.023333333333,3,1,0,0,0,0.0,0.0,0.0,1.0,-908.2,0.0,0.0,0.3333333333333333,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.6965594336107316,0,0,0,1,0,0,0.0,1.0,0,15.24,LOW,1,0.195009,39.97,0,LOW
MCH8250,3,33581.3,11193.766666666668,3,2,0,1,0,0.0,0.3333333333333333,0.0,1.0,3450.22,0.0,0.0,0.3333333333333333,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.6912184821761271,0,1,0,1,0,0,0.0,1.0,0,18.54,LOW,1,0.122353,17.13,0,LOW
MCH8251,2,22007.78,11003.89,2,2,0,0,0,0.0,0.0,0.0,1.0,162.44,0.0,0.0,0.5,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.467767979133027,0,0,0,1,0,0,0.0,1.0,0,16.93,LOW,1,0.18157,32.9,0,LOW
MCH8252,3,46301.5,15433.833333333334,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8484660290647125,0,1,0,0,0,0,0.0,1.0,0,11.0,LOW,1,0.212203,44.41,0,LOW
MCH8253,2,8644.2,4322.1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dutt-Narain,Grocery Stores,SOLE-PROPRIETOR,HYDERABAD,Telangana,ACTIVE,1104.19,5411.0,1,0,0,2.914272000289805,2.914272000289805,0.4191404794435474,0.4191404794435474,0.1649484536082474,0,0,0,0,0,0,1.360805566356579e-05,1.0,0,2.92,LOW,1,0.26794,70.35,0,LOW
MCH8254,2,35305.869999999995,17652.934999999998,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.7150664513725004,0,0,0,0,0,0,0.0,1.0,0,5.67,LOW,1,0.27258,92.71,0,MEDIUM
MCH8255,3,47090.23,15696.743333333334,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"Yadav, Goyal and Sem",Fashion,individual,Jalandhar,Punjab,ACTIVE,2733.83,5699.0,1,0,0,4.741667672581446,4.741667672581446,0.684076512234505,0.684076512234505,0.8562911439572723,0,1,0,0,0,0,2.2140993572392077e-05,1.0,0,11.04,LOW,1,0.20652,42.62,0,LOW
MCH8256,5,57862.29402,11572.458804,5,4,1,0,0,0.2,0.0,0.0,1.0,722.5,0.0,0.0,0.2,,,,,,,0.0,,0,0,0,0.0,0.0,0.9454105080114272,0.9454105080114272,0.9223698919388896,1,0,0,1,0,0,0.0,1.0,0,18.34,LOW,1,0.140444,21.21,0,LOW
MCH8257,2,19299.35,9649.675,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.3980871941373742,0,0,0,0,0,0,0.0,1.0,0,4.09,LOW,1,0.269131,73.32,0,LOW
MCH8258,2,24850.22,12425.11,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.547882250652093,1,0,0,0,0,0,0.0,1.0,0,14.84,LOW,1,0.193109,38.95,0,LOW
MCH8259,6,99741.78,16623.63,6,4,1,1,0,0.1666666666666666,0.1666666666666666,0.0,1.0,589.34,1.0,0.0,0.1666666666666666,Lall Group,Stationery,sole_proprietor,Jalandhar,Punjab,ACTIVE,2667.52,9420.0,1,0,0,5.231867052543186,5.231867052543186,0.9825487517078624,0.9825487517078624,0.99776425288784,0,1,0,1,1,0,2.442995645852674e-05,1.0,1,19.07,LOW,1,0.097266,13.63,0,LOW
MCH8260,3,44910.307753,14970.102584333334,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8305800521674326,0,0,0,0,0,0,0.0,1.0,0,7.57,LOW,1,0.273282,97.33,0,HIGH
MCH8263,2,26538.31,13269.155,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Gara, Kar and Raval",CLOTHS,SOLE_PROPRIETOR,Madras,Tamil Nadu,ACTIVE,1443.08,5699.0,1,0,0,8.195023837902264,8.195023837902264,0.4191404794435474,0.4191404794435474,0.578437461184946,1,0,0,0,0,0,3.826627732048786e-05,1.0,0,14.99,LOW,1,0.184311,34.96,0,LOW
MCH8264,1,16972.61,16972.61,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hayer, Pant and Suresh",Bus/Taxi,Private Limited,JPR,Rajasthan,ACTIVE,2906.17,4131.0,1,0,0,4.84019861191878,4.84019861191878,0.133461681778661,0.133461681778661,0.3419450999875791,0,0,0,0,0,0,2.2601079146749077e-05,1.0,0,2.38,LOW,1,0.263073,63.43,0,LOW
MCH8265,3,66458.11,22152.70333333333,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.9580176375605516,1,0,0,0,0,0,0.0,1.0,0,14.88,LOW,1,0.21097,43.94,0,LOW
MCH8266,2,5677.31,2838.655,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.1141473108930567,0,0,0,0,0,0,0.0,1.0,0,2.67,LOW,1,0.267933,70.27,0,LOW
MCH8267,4,47521.906848,11880.476712,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.8606384300086946,0,0,0,0,0,0,0.0,1.0,0,8.59,LOW,1,0.271996,86.32,0,MEDIUM
MCH8268,3,56257.81,18752.603333333333,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krishnamurthy-Chopra,Books,Private Limited,Madras,Tamil Nadu,ACTIVE,1218.95,5942.0,1,0,0,14.384226861916677,14.384226861916677,0.684076512234505,0.684076512234505,0.9162836914668984,0,0,0,0,0,0,6.716646894828458e-05,1.0,0,8.0,LOW,1,0.269186,73.51,0,LOW
MCH8269,3,26197.37,8732.456666666667,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.5729723015774438,0,0,0,0,0,0,0.0,1.0,0,6.29,LOW,1,0.272255,89.65,0,MEDIUM
MCH8270,2,15290.03,7645.014999999999,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.3039373990808595,0,0,0,0,0,0,0.0,1.0,0,3.62,LOW,1,0.269418,74.31,0,LOW
MCH8271,6,64815.4,10802.566666666666,6,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Konda-Bawa,CLOTHS,SOLE-PROPRIETOR,Madras,Tamil Nadu,ACTIVE,1087.99,5699.0,1,0,0,8.928920915327039,8.928920915327039,0.9825487517078624,0.9825487517078624,0.951061979878276,0,0,0,0,0,0,4.169317511174806e-05,1.0,1,9.67,LOW,1,0.270298,77.34,0,LOW
MCH8272,1,651.0,651.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kaur, Barad and Sengupta",kirana,Partnership,amritsar,Punjab,ACTIVE,0.225,5411.0,1,0,0,2892.333333333333,2892.333333333333,0.133461681778661,0.133461681778661,0.0367656191777419,0,0,0,0,0,0,0.0135056140928756,1.0,0,1.05,LOW,1,0.19643,40.74,0,LOW
MCH8273,5,22091.24069,4418.248138,5,3,0,1,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.9454105080114272,0.9454105080114272,0.4702521425909824,0,1,0,0,0,0,0.0,1.0,0,9.08,LOW,1,0.219799,48.54,0,LOW
MCH8275,3,14785.391273,4928.463757666667,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.292013414482673,0,0,0,0,0,0,0.0,1.0,0,4.88,LOW,1,0.272683,93.29,0,MEDIUM
MCH8276,3,58853.21,19617.736666666668,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kakar, Handa and Sachdeva",eating place,Sole Proprietor,Mumbai,Maharashtra,ACTIVE,2410.37,5812.0,1,0,0,7.138890156559644,7.138890156559644,0.684076512234505,0.684076512234505,0.9279592597192896,0,0,0,0,0,0,3.3334710904433414e-05,1.0,0,8.06,LOW,1,0.270954,81.28,0,MEDIUM
MCH8277,2,11124.55,5562.275,2,1,0,0,0,0.0,0.0,0.0,1.0,652.86,0.0,1.0,0.5,"Patil, Goyal and Sarin",Pharmacies,INDIVIDUAL,ASR,Punjab,INACTIVE,1542.69,5912.0,1,0,0,2.6055688440321774,2.6055688440321774,0.4191404794435474,0.4191404794435474,0.2123959756551981,0,0,0,1,0,1,1.216658083436162e-05,1.0,0,15.66,LOW,1,0.173831,29.36,0,LOW
MCH8278,6,72179.78,12029.963333333331,6,4,3,0,0,0.5,0.0,0.0,1.0,1691.84,0.0,0.0,0.1666666666666666,,,,,,,0.0,,0,0,0,0.0,0.0,0.9825487517078624,0.9825487517078624,0.9750341572475468,1,0,0,1,0,0,0.0,1.0,1,23.95,LOW,1,0.0885,12.99,0,LOW
MCH8279,1,8602.12,8602.12,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lala PLC,Grocery,Sole Proprietor,chennai,Tamil Nadu,ACTIVE,416.0,5411.0,1,0,0,19.67817307692308,19.67817307692308,0.133461681778661,0.133461681778661,0.1647000372624518,0,1,0,0,0,0,9.188630112817947e-05,1.0,0,11.49,LOW,1,0.053783,6.47,0,LOW
MCH8280,1,13279.77,13279.77,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.2558688361694199,0,1,0,0,0,0,0.0,1.0,0,11.95,LOW,1,0.080361,11.38,0,LOW
MCH8281,4,57378.81,14344.7025,4,2,0,0,0,0.0,0.0,0.0,1.0,7882.54,0.0,0.0,0.25,Krishnan-Kuruvilla,Hotels,individual,Madras,Tamil Nadu,ACTIVE,-1408.93,7011.0,1,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.9201341448267296,0,0,0,1,0,0,0.0,1.0,0,15.14,LOW,1,0.189662,36.8,0,LOW
MCH8282,5,63069.5,12613.9,5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.9454105080114272,0.9454105080114272,0.9437336976773072,0,0,0,0,0,0,0.0,1.0,0,9.45,LOW,1,0.272228,88.8,0,MEDIUM
MCH8283,3,42186.84,14062.28,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nadkarni LLC,TRAVEL,PRIVATE-LIMITED,Kolkata,West Bengal,ACTIVE,731.97,4131.0,1,0,0,18.21155238602675,18.21155238602675,0.684076512234505,0.684076512234505,0.8033784623028195,0,0,0,0,0,0,8.503798498024616e-05,1.0,0,7.44,LOW,1,0.269523,74.65,0,LOW
MCH8284,1,293.73,293.73,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0301825860141597,0,0,0,0,0,0,0.0,1.0,0,0.82,LOW,1,0.250436,54.47,0,LOW
MCH8285,1,5945.7,5945.7,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.1192398459818656,0,0,0,0,0,0,0.0,1.0,0,1.26,LOW,1,0.261422,62.3,0,LOW
MCH8286,1,21510.15,21510.15,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Chadha, Chaudhari and Edwin",MEDICAL_STORE,PRIVATE_LIMITED,HYDERABAD,Telangana,ACTIVE,1828.46,5912.0,1,0,0,10.76408015488444,10.76408015488444,0.133461681778661,0.133461681778661,0.4536082474226804,0,0,0,0,0,0,5.02623646317794e-05,1.0,0,2.94,LOW,1,0.266367,68.1,0,LOW
MCH8287,1,23990.21,23990.21,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.5245311141473109,0,0,0,0,0,0,0.0,1.0,0,3.29,LOW,1,0.270515,77.97,0,LOW
MCH8288,1,617.0,617.0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0356477456216619,0,1,0,0,0,0,0.0,1.0,0,10.85,LOW,1,0.079946,11.18,0,LOW
MCH8289,6,68764.28,11460.713333333331,6,4,1,0,0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ch0udhury, Chakrabarti and Kha1sa",Transport,SOLE-PROPRIETOR,Lucknow,Uttar Pradesh,ACTIVE,954.52,4131.0,1,0,0,11.006781768148738,11.006781768148738,0.9825487517078624,0.9825487517078624,0.9664637933176004,0,0,0,0,0,0,5.1395648368715886e-05,1.0,1,13.08,LOW,1,0.217126,47.21,0,LOW
MCH8290,1,5851.18,5851.18,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.1176251397341945,0,0,0,0,0,0,0.0,1.0,0,1.26,LOW,1,0.261422,62.3,0,LOW
MCH8291,3,44960.83,14986.943333333336,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walia inc,HOTEL_LODGING,PRIVATE_LIMITED,Ludhiana,Punjab,ACTIVE,1898.37,7011.0,1,0,0,6.89463768039599,6.89463768039599,0.684076512234505,0.684076512234505,0.8316979257235126,0,0,0,0,0,0,3.219418548632959e-05,1.0,0,7.58,LOW,1,0.272391,91.44,0,MEDIUM
MCH8292,1,16262.64,16262.64,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3264190783753571,0,0,0,0,0,0,0.0,1.0,0,2.3,LOW,1,0.265553,67.19,0,LOW
MCH8293,4,17327.1742242,4331.79355605,4,4,0,0,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.349273382188548,0,0,1,0,0,0,0.0,1.0,0,8.53,LOW,1,0.128896,18.87,0,LOW
MCH8294,2,30346.08,15173.04,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.6396720904235499,0,0,0,0,0,0,0.0,1.0,0,5.29,LOW,1,0.273527,98.48,0,HIGH
MCH8295,3,34585.18,11528.393333333332,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAMMEN LLC,Miscellaneous,PRIVATE_LIMITED,Chennai,Tamil Nadu,ACTIVE,1554.58,5999.0,1,0,0,6.415760741379237,6.415760741379237,0.684076512234505,0.684076512234505,0.7037635076388027,0,0,0,0,0,0,2.995809220420289e-05,1.0,0,6.94,LOW,1,0.270954,81.23,0,MEDIUM
MCH8296,6,43026.437476,7171.0729126666665,6,4,0,1,0,0.0,0.1666666666666666,0.0,1.0,589.03,0.0,0.0,0.1666666666666666,GARA INC,groceries,PARTNERSHIP,Jalandhar,Punjab,ACTIVE,0.0,5411.0,1,0,0,0.0,0.0,0.9825487517078624,0.9825487517078624,0.812569867097255,0,1,0,1,0,0,0.0,1.0,1,14.81,LOW,1,0.144577,21.53,0,LOW
MCH8297,3,54844.22,18281.406666666662,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rai and Sons,Book Store,PARTNERSHIP,chennai,Tamil Nadu,ACTIVE,618.85,5942.0,1,0,0,28.5409334518327,28.5409334518327,0.684076512234505,0.684076512234505,0.9082101602285432,0,0,0,0,0,0,0.0001332705427166,1.0,0,7.96,LOW,1,0.264329,65.0,0,LOW
MCH8298,2,10966.18,5483.09,2,1,1,0,0,0.5,0.0,0.0,1.0,5179.58,0.0,0.0,0.5,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.2091665631598559,1,0,0,1,0,0,0.0,1.0,0,25.64,MEDIUM,1,0.081787,11.76,0,LOW
MCH8300,2,13627.25,6813.625,2,1,0,0,1,0.0,0.0,0.5,1.0,6191.71,0.0,0.0,0.5,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.2644392000993665,0,0,1,1,0,0,0.0,1.0,0,20.92,LOW,1,0.043731,5.58,0,LOW
MCH8302,2,26556.19,13278.095,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.5786858775307415,0,0,0,0,0,0,0.0,1.0,0,4.99,LOW,1,0.272526,92.33,0,MEDIUM
MCH8303,2,17377.474048,8688.737024,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.3502670475717302,0,0,0,0,0,0,0.0,1.0,0,3.85,LOW,1,0.27029,77.2,0,LOW
MCH8304,1,10979.9,10979.9,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.209663395851447,0,0,0,0,0,0,0.0,1.0,0,1.72,LOW,1,0.26249,63.07,0,LOW
MCH8305,4,44864.2109358,11216.05273395,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.8302074276487393,1,0,0,0,0,0,0.0,1.0,0,13.44,LOW,1,0.221879,49.71,0,LOW
MCH8306,3,46126.22,15375.406666666668,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Magar-Gaba,Transport,PRIVATE-LIMITED,Delhi,Delhi,INACTIVE,840.15,4131.0,1,0,0,17.300787557777383,17.300787557777383,0.684076512234505,0.684076512234505,0.8469755309899392,0,1,0,0,0,1,8.078521156788011e-05,1.0,0,10.99,LOW,1,0.197294,40.86,0,LOW
MCH8307,3,14280.96,4760.320000000001,3,2,0,1,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.2802136380573842,0,1,1,0,0,0,0.0,1.0,0,11.49,LOW,1,0.071333,9.05,0,LOW
MCH8308,2,43246.67,21623.335,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thakkar PLC,HOTEL_LODGING,SOLE-PROPRIETOR,mumbai,Maharashtra,ACTIVE,0.1612,,1,0,0,134138.79528535978,134138.79528535978,0.4191404794435474,0.4191404794435474,0.814805614209415,0,0,0,0,0,0,0.6263547783821521,1.0,0,15.57,LOW,1,0.008132,3.45,0,LOW
MCH8310,1,17258.93,17258.93,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chakraborty Ltd,TRAVEL,INDIVIDUAL,New Delhi,Delhi,ACTIVE,1287.03,4131.0,1,0,0,12.409889435366695,12.409889435366695,0.133461681778661,0.133461681778661,0.3477828841137746,0,0,0,0,0,0,5.79473934479601e-05,1.0,0,2.41,LOW,1,0.260499,60.8,0,LOW
MCH8311,1,16302.82,16302.82,1,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3275369519314371,0,0,0,1,0,0,0.0,1.0,0,27.3,MEDIUM,1,0.158487,24.59,0,LOW
MCH8312,2,27732.13,13866.065,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.5979381443298969,0,0,0,0,0,0,0.0,1.0,0,5.09,LOW,1,0.273121,96.19,0,HIGH
MCH8313,3,42011.03,14003.676666666666,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8017637560551484,0,0,0,0,0,0,0.0,1.0,0,7.43,LOW,1,0.273109,95.94,0,HIGH
MCH8314,2,6490.74,3245.37,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chawla-Mander,Transportation,partnership,Kolkata,West Bengal,ACTIVE,93.33,4131.0,1,0,0,33.77306332369013,33.77306332369013,0.4191404794435474,0.4191404794435474,0.1275617935660166,1,0,0,0,0,0,0.0001577017263976,1.0,0,12.74,LOW,1,0.16018,25.16,0,LOW
MCH8315,1,6384.63,6384.63,1,1,0,0,0,0.0,0.0,0.0,1.0,587.08,0.0,0.0,1.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.1264439200099366,0,0,0,1,0,0,0.0,1.0,0,26.3,MEDIUM,1,0.162265,26.12,0,LOW
MCH8316,2,12956.4,6478.200000000001,2,1,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Nagi PLC,Restaurant,Private Limited,Madras,Tamil Nadu,ACTIVE,1504.17,5812.0,1,0,0,3.3068270208819484,3.3068270208819484,0.4191404794435474,0.4191404794435474,0.2490373866600422,0,1,0,0,0,0,1.5441072818690253e-05,1.0,0,8.34,LOW,1,0.159514,24.92,0,LOW
MCH8317,2,22317.16,11158.58,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.4763383430629735,0,0,0,0,0,0,0.0,1.0,0,4.48,LOW,1,0.272167,87.65,0,MEDIUM
MCH8318,2,3703.3537687,1851.67688435,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.0812321450751459,1,0,0,0,0,0,0.0,1.0,0,12.5,LOW,1,0.183453,34.71,0,LOW
MCH8319,7,93632.82,13376.117142857143,7,3,2,1,0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.99552850577568,0.99552850577568,0.9950316730840888,1,0,0,0,0,0,0.0,1.0,1,17.1,LOW,1,0.156068,23.73,0,LOW
MCH8320,2,41073.82,20536.91,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.7913302695317352,0,0,0,0,0,0,0.0,1.0,0,6.05,LOW,1,0.272278,90.5,0,MEDIUM
