component_id,user_count,merchant_count,edge_count,total_transactions,total_amount,total_chargebacks,chargeback_rate,network_density,max_shared_users_per_merchant,shared_merchant_count,avg_relationship_risk,max_relationship_risk,network_risk_score,risk_band,signals
3098,3,1,3,3,27093.44,0,0.0,1.0,3,1,27.91,40.71,36.09,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
562,3,1,3,3,32757.11,0,0.0,1.0,3,1,27.9,31.01,36.08,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1470,3,1,3,3,26967.36,0,0.0,1.0,3,1,27.88,36.39,36.08,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4740,3,1,3,3,63027.0,0,0.0,1.0,3,1,27.84,28.32,36.07,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3052,3,1,3,3,25780.97,0,0.0,1.0,3,1,27.81,38.23,36.07,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1319,3,1,3,3,29514.03,0,0.0,1.0,3,1,27.85,47.29,36.07,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4518,3,1,3,3,24427.15,0,0.0,1.0,3,1,27.8,44.13,36.06,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
5458,3,1,3,3,66611.47,0,0.0,1.0,3,1,27.71,29.81,36.05,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3316,3,1,3,3,26282.94,0,0.0,1.0,3,1,27.72,37.72,36.05,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2931,3,1,3,3,61426.65,0,0.0,1.0,3,1,27.74,28.33,36.05,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2793,3,1,3,3,19274.36,0,0.0,1.0,3,1,27.67,35.73,36.04,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
48,3,1,3,3,53342.65,0,0.0,1.0,3,1,27.67,28.88,36.04,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1841,3,1,3,3,18274.44,0,0.0,1.0,3,1,27.68,33.21,36.04,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
150,10,5,14,14,102251.51,1,0.0714,0.28,4,4,28.24,49.33,36.04,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
489,3,1,3,3,58426.33,0,0.0,1.0,3,1,27.61,28.77,36.03,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2804,3,1,3,3,54715.92,0,0.0,1.0,3,1,27.57,28.96,36.02,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2242,3,1,3,3,23096.44,0,0.0,1.0,3,1,27.51,43.15,36.01,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
167,3,1,3,3,55252.42,0,0.0,1.0,3,1,27.55,28.13,36.01,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2987,3,1,3,3,53210.72,0,0.0,1.0,3,1,27.52,29.64,36.01,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1018,3,1,3,3,24942.51,0,0.0,1.0,3,1,27.46,35.11,36.0,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1205,3,1,3,3,33306.59,0,0.0,1.0,3,1,27.5,36.13,36.0,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1246,3,1,3,3,22318.33,0,0.0,1.0,3,1,27.44,41.12,35.99,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
381,3,1,3,3,29931.89,0,0.0,1.0,3,1,27.45,35.83,35.99,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
115,7,2,8,8,117577.58,0,0.0,0.5714,6,2,24.0,30.04,35.99,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
2418,3,1,3,3,60741.47,0,0.0,1.0,3,1,27.4,30.19,35.98,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1108,13,6,18,18,201308.71,1,0.0556,0.2308,5,6,27.67,61.49,35.97,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
586,3,1,3,3,47531.19,0,0.0,1.0,3,1,27.3,30.62,35.96,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1388,3,1,3,3,51355.3,0,0.0,1.0,3,1,27.28,29.19,35.96,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3196,3,1,3,3,26249.88,0,0.0,1.0,3,1,27.24,36.36,35.95,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
377,3,1,3,3,55719.82,0,0.0,1.0,3,1,27.22,30.26,35.95,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
5127,3,1,3,3,45899.93,0,0.0,1.0,3,1,27.25,30.64,35.95,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1380,3,1,3,3,53334.56,0,0.0,1.0,3,1,27.17,29.28,35.94,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1077,3,1,3,3,58359.02,0,0.0,1.0,3,1,27.14,29.63,35.93,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4243,3,1,3,3,28209.42,0,0.0,1.0,3,1,27.08,39.57,35.92,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1518,3,1,3,3,21007.56,0,0.0,1.0,3,1,27.05,44.69,35.91,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
5023,3,1,3,3,22639.0,0,0.0,1.0,3,1,26.96,36.96,35.9,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3541,3,1,3,3,57557.76,0,0.0,1.0,3,1,26.99,28.29,35.9,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1968,9,5,13,13,126701.73,1,0.0769,0.2889,4,4,23.9,52.51,35.89,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
2736,3,1,3,3,18187.27,0,0.0,1.0,3,1,26.95,41.45,35.89,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3841,3,1,3,3,41614.04,0,0.0,1.0,3,1,26.82,29.97,35.87,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4062,3,1,3,3,49200.04,0,0.0,1.0,3,1,26.83,30.52,35.87,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4155,3,1,3,3,26740.45,0,0.0,1.0,3,1,26.8,39.33,35.86,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3876,3,1,3,3,48388.86,0,0.0,1.0,3,1,26.77,31.58,35.86,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4923,3,1,3,3,61852.69,0,0.0,1.0,3,1,26.78,29.82,35.86,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3015,3,1,3,3,21571.36,0,0.0,1.0,3,1,26.74,34.93,35.85,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3978,3,1,3,3,23467.23,0,0.0,1.0,3,1,26.72,36.27,35.85,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1956,3,1,3,3,23306.33,0,0.0,1.0,3,1,26.7,44.09,35.84,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1889,3,1,3,3,23150.72,0,0.0,1.0,3,1,26.65,40.69,35.83,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
692,8,2,9,9,111286.81,0,0.0,0.5625,6,2,22.98,30.22,35.83,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1249,3,1,3,3,60728.15,0,0.0,1.0,3,1,26.57,29.75,35.82,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3645,3,1,3,3,55411.06,0,0.0,1.0,3,1,26.58,28.03,35.82,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
858,3,1,3,3,47907.78,0,0.0,1.0,3,1,26.59,28.63,35.82,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
364,3,1,3,3,42912.04,0,0.0,1.0,3,1,26.55,30.54,35.81,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2904,9,2,10,10,80723.29,0,0.0,0.5556,6,2,22.46,39.89,35.8,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
3445,7,5,11,11,115661.66,1,0.0909,0.3143,3,4,26.34,49.03,35.8,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
143,3,1,3,3,24875.71,0,0.0,1.0,3,1,26.44,39.3,35.79,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1434,3,1,3,3,61123.55,0,0.0,1.0,3,1,26.45,30.33,35.79,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2240,3,1,3,3,54771.27,0,0.0,1.0,3,1,26.45,28.23,35.79,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
100,10,2,11,11,117765.15,0,0.0,0.55,6,2,21.96,29.04,35.78,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1095,3,1,3,3,19067.95,0,0.0,1.0,3,1,26.34,33.82,35.77,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
297,3,1,3,3,50584.56,0,0.0,1.0,3,1,26.27,29.41,35.76,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4814,3,1,3,3,44377.88,0,0.0,1.0,3,1,26.3,31.72,35.76,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2888,3,1,3,3,52380.06,0,0.0,1.0,3,1,26.28,28.99,35.76,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
501,3,1,3,3,53766.84,0,0.0,1.0,3,1,26.22,30.6,35.75,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3990,3,1,3,3,44478.57,0,0.0,1.0,3,1,26.24,29.76,35.75,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3082,3,1,3,3,18961.14,0,0.0,1.0,3,1,26.17,37.73,35.74,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4642,3,1,3,3,53521.06,0,0.0,1.0,3,1,26.19,28.93,35.74,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1210,3,1,3,3,58236.36,0,0.0,1.0,3,1,26.08,28.39,35.72,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3067,3,1,3,3,26714.65,0,0.0,1.0,3,1,26.07,35.11,35.72,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3252,3,1,3,3,28090.36,0,0.0,1.0,3,1,26.05,39.67,35.71,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1089,3,1,3,3,14160.25,0,0.0,1.0,3,1,25.94,36.43,35.69,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
32,3,1,3,3,34337.72,0,0.0,1.0,3,1,25.91,31.86,35.69,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2463,3,1,3,3,52142.19,0,0.0,1.0,3,1,25.93,28.4,35.69,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
397,3,1,3,3,21554.22,0,0.0,1.0,3,1,25.88,39.96,35.68,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3620,3,1,3,3,38482.21,0,0.0,1.0,3,1,25.87,30.99,35.68,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3173,3,1,3,3,46374.81,0,0.0,1.0,3,1,25.86,29.54,35.68,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2599,3,1,3,3,46747.8,0,0.0,1.0,3,1,25.85,29.59,35.67,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4052,3,1,3,3,48957.2,0,0.0,1.0,3,1,25.85,28.61,35.67,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
696,3,1,3,3,49251.05,0,0.0,1.0,3,1,25.77,27.76,35.66,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3704,3,1,3,3,13695.45,0,0.0,1.0,3,1,25.72,35.13,35.65,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2845,3,1,3,3,54123.22,0,0.0,1.0,3,1,25.7,27.67,35.64,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4803,3,1,3,3,22733.35,0,0.0,1.0,3,1,25.66,37.86,35.64,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
658,3,1,3,3,43037.97,0,0.0,1.0,3,1,25.61,29.58,35.63,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1147,3,1,3,3,50732.06,0,0.0,1.0,3,1,25.64,29.48,35.63,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1454,3,1,3,3,16314.87,0,0.0,1.0,3,1,25.62,36.87,35.63,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
623,3,1,3,3,55858.62,0,0.0,1.0,3,1,25.61,28.75,35.63,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2792,3,1,3,3,23015.08,0,0.0,1.0,3,1,25.58,33.82,35.62,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1849,3,1,3,3,17249.61,0,0.0,1.0,3,1,25.59,34.22,35.62,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3229,3,1,3,3,20965.1,0,0.0,1.0,3,1,25.57,35.03,35.62,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
411,3,1,3,3,19706.26,0,0.0,1.0,3,1,25.57,39.13,35.62,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
522,3,1,3,3,19754.65,0,0.0,1.0,3,1,25.56,35.19,35.62,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2957,3,1,3,3,50382.33,0,0.0,1.0,3,1,25.59,27.59,35.62,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
707,3,1,3,3,12065.91,0,0.0,1.0,3,1,25.51,39.94,35.61,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3681,3,1,3,3,46967.24,0,0.0,1.0,3,1,25.55,29.69,35.61,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2512,3,1,3,3,49754.89,0,0.0,1.0,3,1,25.48,27.52,35.6,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3965,3,1,3,3,49478.51,0,0.0,1.0,3,1,25.42,26.43,35.59,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1336,3,1,3,3,33186.68,0,0.0,1.0,3,1,25.44,31.39,35.59,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3937,3,1,3,3,51488.78,0,0.0,1.0,3,1,25.42,30.98,35.59,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4059,3,1,3,3,15372.47,0,0.0,1.0,3,1,25.39,38.37,35.58,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
5144,3,1,3,3,49302.63,0,0.0,1.0,3,1,25.37,29.74,35.58,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
229,3,1,3,3,45417.15,0,0.0,1.0,3,1,25.31,27.71,35.57,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
624,3,1,3,3,20500.23,0,0.0,1.0,3,1,25.33,45.99,35.57,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
540,3,1,3,3,54277.78,0,0.0,1.0,3,1,25.29,28.52,35.56,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3379,9,3,11,11,105092.46,0,0.0,0.4074,7,3,22.63,35.05,35.56,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
3576,3,1,3,3,43337.27,0,0.0,1.0,3,1,25.25,28.97,35.55,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3443,3,1,3,3,48407.31,0,0.0,1.0,3,1,25.24,27.34,35.55,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
662,3,1,3,3,41275.96,0,0.0,1.0,3,1,25.24,26.85,35.55,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1312,3,1,3,3,45517.78,0,0.0,1.0,3,1,25.22,29.42,35.55,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2411,3,1,3,3,15797.04,0,0.0,1.0,3,1,25.18,37.6,35.54,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
263,3,1,3,3,57315.77,0,0.0,1.0,3,1,25.08,25.37,35.52,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2928,3,1,3,3,11547.38,0,0.0,1.0,3,1,25.07,33.61,35.52,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2458,3,1,3,3,18802.78,0,0.0,1.0,3,1,25.08,31.29,35.52,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1337,3,1,3,3,47710.52,0,0.0,1.0,3,1,25.06,28.33,35.52,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
838,11,5,15,15,180531.02,1,0.0667,0.2727,4,5,28.56,50.28,35.51,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
3510,3,1,3,3,47491.95,0,0.0,1.0,3,1,25.01,29.18,35.51,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2000,3,1,3,3,43568.52,0,0.0,1.0,3,1,25.01,29.13,35.51,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
602,3,1,3,3,47194.73,0,0.0,1.0,3,1,24.96,25.9,35.5,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3054,3,1,3,3,42225.63,0,0.0,1.0,3,1,24.98,26.36,35.5,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4834,3,1,3,3,44945.91,0,0.0,1.0,3,1,24.93,30.76,35.49,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4649,3,1,3,3,49138.6,0,0.0,1.0,3,1,24.92,29.43,35.49,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1211,3,1,3,3,46791.89,0,0.0,1.0,3,1,24.88,26.09,35.48,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4791,3,1,3,3,51738.19,0,0.0,1.0,3,1,24.81,26.69,35.47,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1227,3,1,3,3,37378.47,0,0.0,1.0,3,1,24.85,28.43,35.47,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4064,3,1,3,3,48610.61,0,0.0,1.0,3,1,24.82,28.64,35.47,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1811,3,1,3,3,41585.41,0,0.0,1.0,3,1,24.83,27.55,35.47,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2878,3,1,3,3,48354.88,0,0.0,1.0,3,1,24.76,30.13,35.46,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2803,3,1,3,3,52574.71,0,0.0,1.0,3,1,24.78,28.26,35.46,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4354,3,1,3,3,19652.69,0,0.0,1.0,3,1,24.73,39.05,35.45,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
758,3,1,3,3,43501.88,0,0.0,1.0,3,1,24.66,27.65,35.44,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
264,21,8,28,28,323535.13,1,0.0357,0.1667,6,8,26.74,46.73,35.44,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
2078,3,1,3,3,47831.14,0,0.0,1.0,3,1,24.68,29.66,35.44,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4722,3,1,3,3,40410.35,0,0.0,1.0,3,1,24.67,27.34,35.44,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3586,3,1,3,3,56257.81,0,0.0,1.0,3,1,24.64,26.14,35.43,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
161,3,1,3,3,42523.76,0,0.0,1.0,3,1,24.62,28.74,35.43,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4485,3,1,3,3,46556.12,0,0.0,1.0,3,1,24.63,27.99,35.43,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4117,3,1,3,3,16259.65,0,0.0,1.0,3,1,24.57,35.98,35.42,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3975,3,1,3,3,47946.97,0,0.0,1.0,3,1,24.52,28.52,35.41,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2497,5,2,6,6,103776.08,0,0.0,0.6,5,1,33.48,41.23,35.41,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1496,3,1,3,3,45995.04,0,0.0,1.0,3,1,24.51,28.27,35.41,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1159,3,1,3,3,44960.83,0,0.0,1.0,3,1,24.5,26.23,35.4,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3486,6,2,7,7,72262.41,0,0.0,0.5833,6,1,21.12,31.01,35.4,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
988,3,1,3,3,20313.37,0,0.0,1.0,3,1,24.5,31.89,35.4,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1860,3,1,3,3,44522.93,0,0.0,1.0,3,1,24.42,29.46,35.39,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1130,3,1,3,3,53948.34,0,0.0,1.0,3,1,24.42,25.93,35.39,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1722,3,1,3,3,44548.99,0,0.0,1.0,3,1,24.43,30.16,35.39,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2880,3,1,3,3,41099.8,0,0.0,1.0,3,1,24.4,28.2,35.38,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1873,3,1,3,3,49303.7,0,0.0,1.0,3,1,24.34,27.92,35.37,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2324,3,1,3,3,43261.68,0,0.0,1.0,3,1,24.35,27.67,35.37,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
247,3,1,3,3,48229.8,0,0.0,1.0,3,1,24.33,26.95,35.37,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2186,3,1,3,3,45139.6,0,0.0,1.0,3,1,24.33,27.49,35.37,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2626,3,1,3,3,40792.3,0,0.0,1.0,3,1,24.35,28.55,35.37,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4495,3,1,3,3,47101.51,0,0.0,1.0,3,1,24.28,28.79,35.36,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
740,3,1,3,3,38710.71,0,0.0,1.0,3,1,24.28,29.07,35.36,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1669,3,1,3,3,44508.92,0,0.0,1.0,3,1,24.27,26.41,35.36,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3037,3,1,3,3,45631.08,0,0.0,1.0,3,1,24.23,27.51,35.35,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
4487,3,1,3,3,33090.21,0,0.0,1.0,3,1,24.23,29.06,35.35,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2779,3,1,3,3,43542.75,0,0.0,1.0,3,1,24.22,28.42,35.35,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1520,3,1,3,3,33886.99,0,0.0,1.0,3,1,24.17,27.69,35.34,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3644,3,1,3,3,48368.15,0,0.0,1.0,3,1,24.16,29.31,35.34,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
276,3,1,3,3,42918.81,0,0.0,1.0,3,1,24.13,29.04,35.33,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3530,3,1,3,3,45076.65,0,0.0,1.0,3,1,24.1,25.78,35.32,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
3318,3,1,3,3,45056.39,0,0.0,1.0,3,1,24.06,29.07,35.32,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2416,3,1,3,3,47865.91,0,0.0,1.0,3,1,24.05,26.88,35.31,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2590,3,1,3,3,42783.92,0,0.0,1.0,3,1,24.03,28.43,35.31,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
2159,3,1,3,3,46806.12,0,0.0,1.0,3,1,24.04,29.24,35.31,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
