user_id,txn_count,total_transaction_value,avg_transaction_value,median_transaction_value,unique_merchants,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failed_txn_rate,pending_txn_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,kyc_status,risk_segment,pan_valid_flag,aadhaar_valid_flag,aadhaar_masked_flag,monthly_income,city,state,kyc_match_flag,kyc_verified_flag,kyc_high_risk_flag,txn_count_percentile,transaction_value_percentile,merchant_diversity_percentile,high_failure_behavior_flag,high_pending_behavior_flag,negative_amount_behavior_flag,high_chargeback_behavior_flag,critical_chargeback_flag,kyc_risk_signal,identity_quality_risk,user_risk_score,risk_band
USR88349,1,9499.99,9499.99,9499.99,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4078756012976843,0.4454357310661148,0,0,0,0,0,1,1.0,31.4,MEDIUM
USR88354,1,14532.25,14532.25,14532.25,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,19377.0,Bombay,Maharashtra,1,1,0,0.4454357310661148,0.5832307864414364,0.4454357310661148,0,0,0,0,0,0,0.0,7.71,LOW
USR88356,1,0.694072,0.694072,0.694072,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.07814073162546147,0.4454357310661148,1,0,0,0,0,1,1.0,48.93,MEDIUM
USR88361,3,16493.68,5497.893333333333,4227.05,3,1,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.9953294551963306,0.6508558004251035,0.9953294551963306,1,0,0,0,0,1,1.0,44.01,MEDIUM
USR88364,1,0.47807,0.47807,0.47807,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.06941492336950442,0.4454357310661148,0,0,0,0,0,1,1.0,28.86,MEDIUM
USR88365,1,22399.4,22399.4,22399.4,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8635753439982101,0.4454357310661148,1,0,0,0,0,1,1.0,54.82,HIGH
USR88372,1,11550.54,11550.54,11550.54,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.48070253943394115,0.4454357310661148,1,0,0,0,0,1,1.0,51.95,HIGH
USR88374,1,18694.32,18694.32,18694.32,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,41164.0,Delhi,Delhi,1,1,0,0.4454357310661148,0.7312339187828616,0.4454357310661148,0,0,0,0,0,0,0.0,8.83,LOW
USR88377,1,6374.22,6374.22,6374.22,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.30366931424096655,0.4454357310661148,0,0,0,0,0,1,1.0,30.62,MEDIUM
USR88378,1,10042.53,10042.53,10042.53,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,,Amritsar,Punjab,1,1,0,0.4454357310661148,0.427284931200358,0.4454357310661148,0,0,0,0,0,0,0.0,6.55,LOW
USR88387,1,6046.01,6046.01,6046.01,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.29214677256963867,0.4454357310661148,0,0,0,0,0,1,1.0,30.53,MEDIUM
USR88398,1,16965.71,16965.71,16965.71,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6684192862736325,0.4454357310661148,0,0,0,0,0,1,1.0,33.35,MEDIUM
USR88401,1,11997.71,11997.71,11997.71,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,29890.0,MUMBAI,Maharashtra,1,1,0,0.4454357310661148,0.49591676921355854,0.4454357310661148,0,0,0,0,0,0,0.5,12.06,LOW
USR88404,1,7599.99,7599.99,7599.99,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.34427788343215127,0.4454357310661148,0,0,0,0,0,1,1.0,30.92,MEDIUM
USR88409,2,16631.100000000002,8315.550000000001,8315.550000000001,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.6562255285826155,0.94110079427229,0,0,0,0,0,1,1.0,36.98,MEDIUM
USR88410,1,20903.61,20903.61,20903.61,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,,JPR,Rajasthan,1,1,0,0.4454357310661148,0.8091509117350935,0.4454357310661148,0,0,0,0,0,0,0.0,9.41,LOW
USR88411,1,21274.76,21274.76,21274.76,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8216243427676474,0.4454357310661148,0,0,0,0,0,1,1.0,34.5,MEDIUM
USR88412,1,0.1515386,0.1515386,0.1515386,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.02153484729835552,0.4454357310661148,0,0,0,0,0,1,1.0,28.5,MEDIUM
USR88415,1,5756.74,5756.74,5756.74,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2823022709475333,0.4454357310661148,0,0,0,0,0,1,1.0,30.46,MEDIUM
USR88416,1,21869.42,21869.42,21869.42,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.843718536749077,0.4454357310661148,0,1,0,0,0,1,1.0,44.67,MEDIUM
USR88419,1,21713.01,21713.01,21713.01,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,LOW,1.0,1.0,0.0,27.0,Jaipur,Rajasthan,1,0,0,0.4454357310661148,0.8371741805571093,0.4454357310661148,1,0,0,0,0,1,0.0,44.62,MEDIUM
USR88421,1,6884.17,6884.17,6884.17,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3221277547824141,0.4454357310661148,0,0,0,0,0,1,1.0,30.76,MEDIUM
USR88423,1,15588.26,15588.26,15588.26,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6200917328560241,0.4454357310661148,0,0,0,0,0,1,1.0,32.99,MEDIUM
USR88439,2,18496.2,9248.1,9248.1,2,1,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.7248014319275087,0.94110079427229,0,1,0,0,0,1,1.0,42.49,MEDIUM
USR88447,1,6927.93,6927.93,6927.93,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3233583174851773,0.4454357310661148,0,0,0,0,0,1,1.0,30.77,MEDIUM
USR88454,1,7520.16,7520.16,7520.16,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3418167580266249,0.4454357310661148,0,0,0,0,0,1,1.0,30.9,MEDIUM
USR88478,2,-14898.9909391,-7449.49546955,-7449.49546955,2,2,1,0,1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.5962635641570645,0.94110079427229,1,0,1,0,0,1,1.0,51.53,HIGH
USR88479,1,8705.06,8705.06,8705.06,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,24518.0,Lucknow,Uttar Pradesh,1,1,0,0.4454357310661148,0.3815303725248909,0.4454357310661148,0,0,0,0,0,0,0.0,6.2,LOW
USR88484,1,0.2090458,0.2090458,0.2090458,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,MEDIUM,1.0,1.0,0.0,58945.0,JPR,Rajasthan,1,0,0,0.4454357310661148,0.043349367938248125,0.4454357310661148,0,0,0,0,0,1,0.0,18.67,LOW
USR88485,2,6532.21,3266.105,3266.105,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.309094977066786,0.94110079427229,0,0,0,0,0,1,1.0,34.38,MEDIUM
USR88487,1,13173.48,13173.48,13173.48,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.53702875041951,0.4454357310661148,0,0,0,0,0,1,1.0,32.37,MEDIUM
USR88490,1,16663.52,16663.52,16663.52,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,0.0,0.0,22728.0,kolkata,West Bengal,1,1,0,0.4454357310661148,0.6568408099339971,0.4454357310661148,0,0,0,0,0,0,0.5,13.27,LOW
USR88492,1,24802.0,24802.0,24802.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,0.0,0.0,,Kolkata,West Bengal,1,1,0,0.4454357310661148,0.9494350598500951,0.4454357310661148,0,0,0,0,0,0,0.5,15.46,LOW
USR88509,1,20644.52,20644.52,20644.52,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8000335608009844,0.4454357310661148,0,1,0,0,0,1,1.0,44.34,MEDIUM
USR88512,1,0.2421079,0.2421079,0.2421079,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.05738896968340978,0.4454357310661148,0,0,0,0,0,1,1.0,28.77,MEDIUM
USR88518,1,13400.33,13400.33,13400.33,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,LOW,1.0,1.0,0.0,22680.0,Bombay,Maharashtra,1,0,0,0.4454357310661148,0.5441883879628594,0.4454357310661148,1,0,0,0,0,1,0.0,42.42,MEDIUM
USR88520,1,12453.74,12453.74,12453.74,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5112428683297908,0.4454357310661148,0,0,0,0,0,1,1.0,32.18,MEDIUM
USR88522,2,20665.56,10332.78,10332.78,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.8007047768206734,0.94110079427229,1,0,0,0,0,1,1.0,48.06,MEDIUM
USR88525,1,8137.03,8137.03,8137.03,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,52611.0,pune,Maharashtra,1,1,0,0.4454357310661148,0.36117015326099117,0.4454357310661148,0,0,0,0,0,0,0.0,6.05,LOW
USR88526,1,17601.38,17601.38,17601.38,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,0.1708,pune,Maharashtra,1,1,0,0.4454357310661148,0.6919677816310549,0.4454357310661148,0,0,0,0,0,0,0.0,8.53,LOW
USR88527,1,16668.0,16668.0,16668.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6570645486072267,0.4454357310661148,0,0,0,0,0,1,1.0,33.27,MEDIUM
USR88534,1,10229.73,10229.73,10229.73,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,HIGH,1.0,1.0,0.0,64048.0,Hyd,Telangana,1,0,1,0.4454357310661148,0.43338181004586646,0.4454357310661148,0,0,0,0,0,1,0.0,21.59,LOW
USR88539,1,2426.4,2426.4,2426.4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.17250251706007383,0.4454357310661148,0,0,0,0,0,1,1.0,29.63,MEDIUM
USR88541,1,22267.76,22267.76,22267.76,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8586530931871574,0.4454357310661148,0,0,0,0,0,1,1.0,34.78,MEDIUM
USR88544,1,17263.0,17263.0,17263.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,7710.0,Lucknow,Uttar Pradesh,1,1,0,0.4454357310661148,0.6797180892717306,0.4454357310661148,0,0,0,0,0,0,0.0,8.44,LOW
USR88549,1,2712.57,2712.57,2712.57,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.18257075735540887,0.4454357310661148,0,0,0,0,0,1,1.0,29.71,MEDIUM
USR88555,1,23752.0,23752.0,23752.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,0.0,0.0,9218.0,Pune,Maharashtra,1,1,1,0.4454357310661148,0.9117910280792035,0.4454357310661148,0,0,0,0,0,1,0.5,30.18,MEDIUM
USR88556,1,22711.78,22711.78,22711.78,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,LOW,1.0,1.0,0.0,23411.0,Jalandhar,Punjab,1,0,0,0.4454357310661148,0.8743707349815416,0.4454357310661148,0,0,0,0,0,1,0.0,24.9,LOW
USR88563,1,16589.48,16589.48,16589.48,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.654547488533393,0.4454357310661148,0,0,0,0,0,1,1.0,33.25,MEDIUM
USR88569,1,0.1788197,0.1788197,0.1788197,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.03216243427676474,0.4454357310661148,0,0,0,0,0,1,1.0,28.58,MEDIUM
USR88572,1,864.54,864.54,864.54,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.11852556214341649,0.4454357310661148,0,0,0,0,0,1,1.0,29.23,MEDIUM
USR88575,1,13050.0,13050.0,13050.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5328895849647611,0.4454357310661148,0,0,0,0,0,1,1.0,32.34,MEDIUM
USR88576,2,33711.520000000004,16855.760000000002,16855.760000000002,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9805347354290189,0.94110079427229,0,0,0,0,0,1,1.0,39.41,MEDIUM
USR88578,1,5946.77,5946.77,5946.77,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2889025618078085,0.4454357310661148,0,0,0,0,0,1,1.0,30.51,MEDIUM
USR88583,1,20508.13,20508.13,20508.13,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,0.20886,JPR,Rajasthan,1,1,0,0.4454357310661148,0.795279113994854,0.4454357310661148,0,0,0,0,0,0,0.0,9.31,LOW
USR88586,1,9083.43,9083.43,9083.43,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.39495469291867097,0.4454357310661148,0,0,0,0,0,1,1.0,31.3,MEDIUM
USR88588,1,12206.62,12206.62,12206.62,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5030764067569079,0.4454357310661148,0,0,0,0,0,1,1.0,32.11,MEDIUM
USR88602,1,15985.18,15985.18,15985.18,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6332363799082671,0.4454357310661148,0,0,0,0,0,1,1.0,33.09,MEDIUM
USR88604,1,16761.3,16761.3,16761.3,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6609240407204385,0.4454357310661148,1,0,0,0,0,1,1.0,53.3,HIGH
USR88606,2,27891.69,13945.845,13945.845,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9662154603423202,0.94110079427229,0,0,0,0,0,1,1.0,39.3,MEDIUM
USR88614,2,31024.49,15512.245,15512.245,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9744378565835105,0.94110079427229,0,0,0,0,0,1,1.0,39.37,MEDIUM
USR88616,1,24814.62,24814.62,24814.62,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,81832.0,Bangalore,Karnataka,1,1,0,0.4454357310661148,0.949826602528247,0.4454357310661148,0,0,0,0,0,0,0.0,10.46,LOW
USR88619,1,9370.0,9370.0,9370.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,0.0,0.0,20198.0,amritsar,Punjab,1,1,0,0.4454357310661148,0.404547488533393,0.4454357310661148,0,0,0,0,0,0,1.0,16.37,LOW
USR88622,1,2150.75,2150.75,2150.75,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.16299362344781296,0.4454357310661148,0,0,0,0,0,1,1.0,29.56,MEDIUM
USR88624,1,20293.0,20293.0,20293.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7873363910952008,0.4454357310661148,0,0,0,0,0,1,1.0,34.25,MEDIUM
USR88630,1,1669.47,1669.47,1669.47,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1453742029309766,0.4454357310661148,0,0,0,0,0,1,1.0,29.43,MEDIUM
USR88636,1,3157.3,3157.3,3157.3,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1964984897639557,0.4454357310661148,0,0,0,0,0,1,1.0,29.81,MEDIUM
USR88644,1,5120.0,5120.0,5120.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2620539210202483,0.4454357310661148,0,0,0,0,0,1,1.0,30.31,MEDIUM
USR88648,1,24389.66,24389.66,24389.66,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9341648954021703,0.4454357310661148,0,0,0,0,0,1,1.0,35.35,MEDIUM
USR88653,1,24933.04,24933.04,24933.04,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9541335719879181,0.4454357310661148,0,0,0,0,0,1,1.0,35.5,MEDIUM
USR88654,2,27558.57,13779.285,13779.285,2,2,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9652086363127866,0.94110079427229,0,1,0,0,0,1,1.0,44.3,MEDIUM
USR88655,1,7867.11,7867.11,7867.11,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.35277995301487863,0.4454357310661148,0,0,0,0,0,1,1.0,30.99,MEDIUM
USR88659,1,14101.66,14101.66,14101.66,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5685199686765857,0.4454357310661148,0,0,0,0,0,1,1.0,32.6,MEDIUM
USR88660,1,12821.24,12821.24,12821.24,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5253943394115673,0.4454357310661148,0,0,0,0,0,1,1.0,32.28,MEDIUM
USR88661,1,12009.53,12009.53,12009.53,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,61188.0,kolkata,West Bengal,1,1,0,0.4454357310661148,0.49625237722340304,0.4454357310661148,0,0,0,0,0,0,0.0,7.06,LOW
USR88669,1,11193.04,11193.04,11193.04,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4684528470746169,0.4454357310661148,0,0,0,0,0,1,1.0,31.85,MEDIUM
USR88673,1,22031.51,22031.51,22031.51,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,MEDIUM,1.0,1.0,0.0,40435.0,Pune,Maharashtra,1,0,0,0.4454357310661148,0.8502069582727374,0.4454357310661148,0,0,0,0,0,1,0.0,24.72,LOW
USR88674,1,15331.56,15331.56,15331.56,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6111981205951449,0.4454357310661148,1,0,0,0,0,1,1.0,52.92,HIGH
USR88675,1,14432.16,14432.16,14432.16,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5796509676697618,0.4454357310661148,0,0,0,0,0,1,1.0,32.69,MEDIUM
USR88678,1,24645.52,24645.52,24645.52,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9432822463362792,0.4454357310661148,0,0,0,0,0,1,1.0,35.42,MEDIUM
USR88683,1,3543.18,3543.18,3543.18,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2103702875041951,0.4454357310661148,0,1,0,0,0,1,1.0,39.92,MEDIUM
USR88684,1,20335.0,20335.0,20335.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7892381698176529,0.4454357310661148,0,0,0,0,0,1,1.0,34.26,MEDIUM
USR88688,1,24296.41,24296.41,24296.41,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9308088153037253,0.4454357310661148,0,0,0,0,0,1,1.0,35.32,MEDIUM
USR88689,1,1202.87,1202.87,1202.87,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,LOW,0.0,1.0,0.0,,New Delhi,Delhi,1,0,0,0.4454357310661148,0.13038371182458888,0.4454357310661148,0,0,0,0,0,1,0.5,24.32,LOW
USR88694,1,17954.52,17954.52,17954.52,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNDER_REVIEW,LOW,1.0,1.0,0.0,30367.0,Ludhiana,Punjab,1,0,0,0.4454357310661148,0.7054480366931424,0.4454357310661148,0,0,0,0,0,1,0.0,23.63,LOW
USR88695,1,12064.21,12064.21,12064.21,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.49826602528247005,0.4454357310661148,0,1,0,0,0,1,1.0,42.08,MEDIUM
USR88700,1,1057.46,1057.46,1057.46,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAILED,LOW,0.0,1.0,0.0,,DELHI,Delhi,1,0,0,0.4454357310661148,0.12557333035015103,0.4454357310661148,0,0,0,0,0,1,0.5,24.28,LOW
USR88704,1,20189.39,20189.39,20189.39,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.783476898981989,0.4454357310661148,0,1,0,0,0,1,1.0,44.22,MEDIUM
USR88708,1,0.2011592,0.2011592,0.2011592,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.03988141850318828,0.4454357310661148,0,0,0,0,0,1,1.0,28.64,MEDIUM
USR88724,1,22458.01,22458.01,22458.01,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8658686653988141,0.4454357310661148,1,0,0,0,0,1,1.0,54.83,HIGH
USR88726,1,0.1932238,0.1932238,0.1932238,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.03680501174628034,0.4454357310661148,0,0,0,0,0,1,1.0,28.62,MEDIUM
USR88733,1,12244.13,12244.13,12244.13,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5044747734645934,0.4454357310661148,0,0,0,0,0,1,1.0,32.12,MEDIUM
USR88737,1,22438.75,22438.75,22438.75,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8648059067009732,0.4454357310661148,0,0,0,0,0,1,1.0,34.83,MEDIUM
