user_id,txn_count,total_transaction_value,avg_transaction_value,median_transaction_value,unique_merchants,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failed_txn_rate,pending_txn_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,kyc_status,risk_segment,pan_valid_flag,aadhaar_valid_flag,aadhaar_masked_flag,monthly_income,city,state,kyc_match_flag,kyc_verified_flag,kyc_high_risk_flag
USR87626,1,4821.05,4821.05,4821.05,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87630,1,20822.9,20822.9,20822.9,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87635,1,22256.47,22256.47,22256.47,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87638,2,36906.57,18453.285,18453.285,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,11231.0,Pune,Maharashtra,1,1,0
USR87641,1,18334.62,18334.62,18334.62,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87642,1,21081.55,21081.55,21081.55,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87645,1,17570.45,17570.45,17570.45,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87646,1,6570.09,6570.09,6570.09,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,15531.0,DELHI,Delhi,1,1,0
USR87650,1,22732.53,22732.53,22732.53,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87658,1,4873.54,4873.54,4873.54,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,20230.0,ludhiana,Punjab,1,1,0
USR87661,1,12681.02,12681.02,12681.02,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87663,2,24419.82,12209.91,12209.91,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87667,1,15331.77,15331.77,15331.77,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,1.0,0.0,52567.0,Mumbay,Maharashtra,1,1,0
USR87692,1,14648.6,14648.6,14648.6,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87704,1,0.893446,0.893446,0.893446,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87710,1,0.1152785,0.1152785,0.1152785,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87717,2,28231.670000000002,14115.835000000001,14115.835000000001,2,2,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87735,1,14426.83,14426.83,14426.83,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87736,1,4281.91,4281.91,4281.91,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87737,2,7967.84,3983.92,3983.92,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,83.1,Ludhiana,Punjab,1,1,0
USR87738,1,-21445.56,-21445.56,-21445.56,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,REJECTED,HIGH,1.0,1.0,0.0,23537.0,Jaipur,Rajasthan,1,0,1
USR87746,1,24545.0,24545.0,24545.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87748,1,10325.0,10325.0,10325.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87759,1,2556.0,2556.0,2556.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87760,1,0.949605,0.949605,0.949605,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,32620.0,Jaipur,Rajasthan,1,1,0
USR87767,2,8168.42,4084.21,4084.21,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87769,1,8119.55,8119.55,8119.55,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87771,1,9401.11,9401.11,9401.11,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87774,1,12037.14,12037.14,12037.14,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87780,2,14876.34,7438.17,7438.17,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87781,1,16362.0,16362.0,16362.0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,34959.0,Bangalore,Karnataka,1,1,0
USR87784,1,-3179.33,-3179.33,-3179.33,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87789,1,0.714663,0.714663,0.714663,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,HIGH,1.0,1.0,0.0,21114.0,Bangalore,Karnataka,1,0,1
USR87799,1,13273.46,13273.46,13273.46,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87801,1,4028.59,4028.59,4028.59,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87803,2,16654.85,8327.425,8327.425,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,1.0,0.0,17.1,JPR,Rajasthan,1,1,1
USR87808,1,15954.82,15954.82,15954.82,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87810,1,15446.19,15446.19,15446.19,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87814,1,18554.89,18554.89,18554.89,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,LOW,0.0,1.0,0.0,22516.0,Hyderabad,Telangana,1,0,0
USR87817,1,14939.0,14939.0,14939.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87820,1,12776.2,12776.2,12776.2,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87822,1,19200.76,19200.76,19200.76,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87823,1,6224.81,6224.81,6224.81,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87836,1,20169.0,20169.0,20169.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87837,1,0.1353895,0.1353895,0.1353895,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87838,1,4223.48,4223.48,4223.48,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN_PROGRESS,LOW,1.0,1.0,0.0,,Poona,Maharashtra,1,0,0
USR87854,1,15278.41,15278.41,15278.41,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87856,1,22900.64,22900.64,22900.64,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87859,1,1669.75,1669.75,1669.75,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,32360.0,jaipur,Rajasthan,1,1,0
USR87864,1,14145.47,14145.47,14145.47,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87865,1,19020.01,19020.01,19020.01,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNDER_REVIEW,MEDIUM,1.0,1.0,0.0,35311.0,Delhi,Delhi,1,0,0
USR87872,2,26102.9,13051.45,13051.45,2,2,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87879,1,460.54,460.54,460.54,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87892,1,23314.84,23314.84,23314.84,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87904,1,21018.63,21018.63,21018.63,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,MEDIUM,1.0,0.0,0.0,34993.0,LDH,Punjab,1,0,0
USR87912,1,3195.94,3195.94,3195.94,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,HIGH,1.0,0.0,0.0,25573.0,Jalandhar,Punjab,1,0,1
USR87913,1,12751.25,12751.25,12751.25,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87915,2,39203.71,19601.855,19601.855,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87922,1,22426.99,22426.99,22426.99,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87928,1,9938.31,9938.31,9938.31,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87929,1,8387.23,8387.23,8387.23,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,17798.0,Hyd,Telangana,1,1,0
USR87941,2,24112.0,12056.0,12056.0,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87945,1,17574.24,17574.24,17574.24,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87948,1,3182.13,3182.13,3182.13,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87969,2,34935.69,17467.845,17467.845,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,29534.0,Hyd,Telangana,1,1,0
USR87970,1,21527.0,21527.0,21527.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87975,1,510.09,510.09,510.09,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87982,1,7023.08,7023.08,7023.08,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87988,1,-10808.61,-10808.61,-10808.61,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,0.0,1.0,0.0,36024.0,lucknow,Uttar Pradesh,1,1,0
USR87989,1,10135.5,10135.5,10135.5,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR87990,1,12037.95,12037.95,12037.95,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88003,1,0.339657,0.339657,0.339657,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,22181.0,chennai,Tamil Nadu,1,1,0
USR88005,1,10774.0,10774.0,10774.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,9327.0,Kolkata,West Bengal,1,1,0
USR88011,1,20634.46,20634.46,20634.46,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88012,1,2529.11,2529.11,2529.11,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88017,1,-23602.04,-23602.04,-23602.04,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88018,1,13890.0,13890.0,13890.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88019,1,2495.55,2495.55,2495.55,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88023,1,1399.58,1399.58,1399.58,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88025,1,5783.59,5783.59,5783.59,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88026,1,9695.28,9695.28,9695.28,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88027,1,11398.84,11398.84,11398.84,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88037,1,0.2051868,0.2051868,0.2051868,1,1,1,0,0,1.0,0.0,0.0,8.0,23894.199999999997,0.0,2.0,8.0,VERIFIED,LOW,1.0,1.0,0.0,25079.0,Bombay,Maharashtra,1,1,0
USR88049,1,1186.06,1186.06,1186.06,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88052,1,21995.38,21995.38,21995.38,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88056,1,1818.69,1818.69,1818.69,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88063,1,17469.44,17469.44,17469.44,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88069,1,16481.66,16481.66,16481.66,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,0.0,0.0,0.0,52317.0,jaipur,Rajasthan,1,1,1
USR88077,1,10763.61,10763.61,10763.61,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88082,1,17681.37,17681.37,17681.37,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88086,1,5259.08,5259.08,5259.08,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88089,1,15459.27,15459.27,15459.27,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,1.0,0.0,45738.0,DELHI,Delhi,1,1,0
USR88091,1,20517.48,20517.48,20517.48,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88097,1,18092.28,18092.28,18092.28,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88103,1,3994.91,3994.91,3994.91,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88105,1,20223.37,20223.37,20223.37,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88110,1,0.2093263,0.2093263,0.2093263,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88111,1,24498.06,24498.06,24498.06,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88117,1,18935.0,18935.0,18935.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88119,1,1388.36,1388.36,1388.36,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88128,1,21701.0,21701.0,21701.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88139,1,14353.64,14353.64,14353.64,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,22740.0,Jalandar,Punjab,1,1,0
USR88142,1,17923.76,17923.76,17923.76,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88145,2,23925.14,11962.57,11962.57,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88153,1,8105.15,8105.15,8105.15,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88159,1,0.1536634,0.1536634,0.1536634,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88161,1,6647.03,6647.03,6647.03,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88168,2,-2267.2300000000014,-1133.6150000000007,-1133.6150000000007,2,2,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88176,1,11903.41,11903.41,11903.41,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88179,1,0.140041,0.140041,0.140041,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88195,1,12218.07,12218.07,12218.07,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,0.55822,ASR,Punjab,1,1,0
USR88200,1,17342.13,17342.13,17342.13,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88206,1,5330.8,5330.8,5330.8,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,12943.0,MUMBAI,Maharashtra,1,1,0
USR88208,1,3482.62,3482.62,3482.62,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88213,1,6020.97,6020.97,6020.97,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88215,1,0.1682506,0.1682506,0.1682506,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88220,1,8607.58,8607.58,8607.58,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,31014.0,Amritsar,Punjab,1,1,0
USR88225,1,430.66,430.66,430.66,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,0.20005,Lucknow,Uttar Pradesh,1,1,0
USR88230,1,0.1614035,0.1614035,0.1614035,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88232,1,17210.44,17210.44,17210.44,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88241,1,5403.37,5403.37,5403.37,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88250,1,22308.64,22308.64,22308.64,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88258,1,6892.0,6892.0,6892.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88265,1,11058.17,11058.17,11058.17,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88275,1,3344.07,3344.07,3344.07,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88277,1,4322.92,4322.92,4322.92,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88278,1,9089.71,9089.71,9089.71,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88280,1,19734.62,19734.62,19734.62,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88286,1,15771.0,15771.0,15771.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,0.16595,Mumbay,Maharashtra,1,1,0
USR88287,1,0.2397651,0.2397651,0.2397651,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88296,1,11282.39,11282.39,11282.39,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88309,1,900.0,900.0,900.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88323,2,14242.08,7121.04,7121.04,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88326,1,3798.36,3798.36,3798.36,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88331,1,16819.49,16819.49,16819.49,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88333,1,19133.0,19133.0,19133.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,0.0,1.0,0.0,0.27527,Chennai,Tamil Nadu,1,1,0
USR88341,1,0.170933,0.170933,0.170933,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88342,1,20556.35,20556.35,20556.35,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88343,1,11531.72,11531.72,11531.72,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88346,2,29934.93,14967.465,14967.465,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88348,1,6659.53,6659.53,6659.53,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88349,1,9499.99,9499.99,9499.99,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88354,1,14532.25,14532.25,14532.25,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,19377.0,Bombay,Maharashtra,1,1,0
USR88356,1,0.694072,0.694072,0.694072,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88361,3,16493.68,5497.893333333333,4227.05,3,1,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88364,1,0.47807,0.47807,0.47807,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88365,1,22399.4,22399.4,22399.4,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88372,1,11550.54,11550.54,11550.54,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88374,1,18694.32,18694.32,18694.32,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,41164.0,Delhi,Delhi,1,1,0
USR88377,1,6374.22,6374.22,6374.22,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88378,1,10042.53,10042.53,10042.53,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,,Amritsar,Punjab,1,1,0
USR88387,1,6046.01,6046.01,6046.01,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88398,1,16965.71,16965.71,16965.71,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88401,1,11997.71,11997.71,11997.71,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,29890.0,MUMBAI,Maharashtra,1,1,0
USR88404,1,7599.99,7599.99,7599.99,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88409,2,16631.100000000002,8315.550000000001,8315.550000000001,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88410,1,20903.61,20903.61,20903.61,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,,JPR,Rajasthan,1,1,0
USR88411,1,21274.76,21274.76,21274.76,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88412,1,0.1515386,0.1515386,0.1515386,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR88415,1,5756.74,5756.74,5756.74,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
